"","x"
"164",57.7156981610669
"165",57.7596135575695
"166",57.7970025038746
"167",57.8464665712138
"168",57.8160281558031
"169",57.8047841594142
"170",57.8335102199366
"171",57.8139721574031
"172",57.761863576941
"173",57.7756569702746
"174",57.801083863233
"175",57.801083863233
"176",57.801083863233
"177",57.801083863233
"178",57.801055862033
"179",57.789551576033
"180",57.789761570783
"181",57.789761570783
"182",57.789761570783
"183",57.5423001735509
"184",57.4176473591464
"185",57.3197776269054
"186",57.3014804793054
"187",57.2851504773054
"188",57.2966547633054
"189",57.2966547633054
"190",57.2966827645054
"191",57.3092138236864
"192",57.4572950379839
"193",57.5231433796037
"194",57.5231433796037
"195",57.5231433796037
"196",57.5173987104037
"197",57.3988138757499
"198",57.4667978038727
"199",57.424330087355
"200",57.422607590355
"201",57.4921388633952
"202",57.4667978038727
"203",57.4661701676879
"204",57.8518935378664
"205",57.8126732515744
"206",57.8155804305487
"207",57.832211314108
"208",57.8300513127746
"209",57.8428201975331
"210",57.8497335365331
"211",57.8518935378664
"212",57.8548007168408
"213",57.8577707136893
"214",57.8577707136893
"215",57.8577707136893
"216",57.8577707136893
"217",57.8564507180226
"218",57.8577707136893
"219",57.8805035226163
"220",57.8710701917981
"221",57.8286600586824
"222",57.8715738242224
"223",57.8710701917981
"224",57.8710701917981
"225",57.8238272021303
"226",57.8882695259255
"227",57.8840256236184
"228",57.8793256276184
"229",57.9018919860124
"230",57.8991653160124
"231",57.8674284515912
"232",57.8674284515912
"233",57.8759467844662
"234",57.8900246567942
"235",57.8900246567942
"236",57.8882695259255
"237",57.8833602901073
"238",57.8900246567942
"239",57.9018919860124
"240",57.8991653160124
"241",57.8991653160124
"242",57.8991653160124
"243",57.8991653160124
"244",57.8674284515912
"245",57.7187098150183
"246",57.7088348672269
"247",57.7494217284814
"248",57.7494217284814
"249",57.7436584016632
"250",57.7468115144854
"251",57.7494217284814
"252",57.7494217284814
"253",57.1800817654989
"254",57.1719738191188
"255",57.1719738191188
"256",57.1800817654989
"257",57.1376733404638
"258",57.1800817654989
"259",57.1092130147888
"260",57.1092130147888
"261",57.1800817654989
"262",57.1744738191188
"263",57.1438139061892
"264",57.1719738191188
"265",57.1826861496703
"266",57.0786099372406
"267",57.1827891398635
"268",57.2524682288069
"269",57.1701758083968
"270",57.1701758083968
"271",57.2524682288069
"272",57.2550726129783
"273",57.2376269504268
"274",57.2524682288069
"275",57.2524682288069
"276",57.2376269504268
"277",57.2550726129783
"278",57.2376269504268
"279",57.2376269504268
"280",57.2070411372385
"281",57.1701758083968
"282",57.1701758083968
"283",57.1711658073968
"284",57.1654878628071
"285",57.1654878628071
"286",57.1360445790261
"287",56.8897799295561
"288",56.8897799295561
"289",56.8541804959849
"290",56.8897799295561
"291",56.8937999368061
"292",56.8937999368061
"293",56.8897799295561
"294",56.8897799295561
"295",56.8897799295561
"296",56.8955224338061
"297",56.9116575543299
"298",56.9116575543299
"299",56.9194605578633
"300",56.9194605578633
"301",56.9194605578633
"302",57.0128680013834
"303",56.9306665598633
"304",57.0499509851564
"305",57.0499509851564
"306",57.0794596051135
"307",57.0499509851564
"308",57.0063428580102
"309",57.2995926115973
"310",57.2219271568502
"311",57.2995926115973
"312",57.1229084870922
"313",57.0871124208348
"314",57.1289924866922
"315",57.1173810374602
"316",57.1262077053173
"317",57.1400947084506
"318",57.2995926115973
"319",57.2995926115973
"320",57.2995926115973
"321",57.3282337813854
"322",57.3175329623411
"323",57.3038326087973
"324",57.2995926115973
"325",57.2550891068088
"326",57.2995926115973
"327",57.3038326087973
"328",57.3175329623411
"329",57.2995926115973
"330",57.3708308164584
"331",57.3665908192584
"332",57.3665908192584
"333",57.3130759208942
"334",57.1712753726717
"335",57.1712753726717
"336",57.1824813746717
"337",57.1824813746717
"338",57.3327008769805
"339",57.3665908192584
"340",57.2193099980289
"341",57.3327008769805
"342",57.3665908192584
