A1;A2;A3;A4;A5;A6;A7;A8;A9;A10
53,389999;54,09;54,349998;52,91;2659975;48,298359;0,162;0,7309;0,3005685;0,55
51,700001;53,779999;53,849998;52,75;2835805;47,948112;0,259;0,7241;0,3005685;0,55
53,360001;52,75;52,799999;51,450001;3185980;46,430367;0,156;0,726;0,3005685;0,45
52,75;52,18;53,389999;52,049999;2573847;47,921169;0,157;0,7277;0,3005685;0,45
52,959999;53,130001;53,139999;52,330002;2306782;47,373344;0,164;0,7279;0,3005685;0,45
51,310001;53,099998;53,470001;52,720001;1972086;47,561939;0,163;0,7225;0,3005685;0,45
50,490002;52,860001;52,880001;51,290001;3579832;46,08012;0,159;0,7213;0,3005685;0,45
50,360001;51,200001;51,25;49,935001;3676565;45,343704;0,167;0,7205;0,3005685;0,45
50,099998;50,560001;51,200001;50,259998;1931312;45,226952;0,171;0,7211;0,3005685;0,45
50,110001;50,009998;50,5;49,424999;3214766;44,99345;0,172;0,7192;0,3005685;0,45
49,959999;50,130001;50,66;50,02;3319068;45,00243;0,17;0,718;0,3005685;0,45
50,360001;49,965;50,259998;48,720001;4347338;44,867722;0,158;0,7182;0,3005685;0,45
50,549999;49,950001;50,619999;49,705002;2288878;45,226952;0,162;0,718;0,3005685;0,45
51,330002;50,43;50,860001;49,509998;2497590;45,397583;0,16;0,7188;0,3005685;0,45
52,5;50,849998;52,130001;50,52;3408191;46,098087;0,168;0,719;0,3005685;0,45
51,900002;51,349998;52,639999;51,02;2585363;47,14883;0,163;0,7255;0,3005685;0,45
51,18;52,599998;52,709999;51,900002;4349839;46,609985;0,17;0,7256;0,3005685;0,45
52,009998;51,900002;52,09;50,950001;1912844;45,963371;0,169;0,7255;0,3005685;0,45
52,860001;51,330002;52,360001;51,259998;1930280;46,708771;0,172;0,7258;0,3005685;0,45
52,200001;52,290001;53;52,209999;2091304;47,472134;0,171;0,7254;0,3005685;0,45
52,599998;52,93;53,259998;52,09;2237425;46,879406;0,174;0,7279;0,3005685;0,45
51,990002;52,540001;52,939999;52,25;1694701;47,238636;0,195;0,7272;0,3005685;0,45
52,869999;52,720001;52,889999;51,860001;1800277;46,690811;0,688;0,7255;0,3005685;0,45
52,490002;52,41;52,970001;52,080002;1998970;47,481113;0,194;0,725;0,3005685;-0,04
53,119999;52,970001;53,119999;52,450001;1239399;47,139843;0,212;0,7263;0,3005685;-0,04
54;52,540001;53,5;52,150002;2598749;47,705627;0,218;0,7291;0,3005685;-0,04
53,32;53,25;54,189999;53,18;2240449;48,49593;0,212;0,7302;0,3005685;-0,04
51,349998;53,5;53,709999;53,169998;2072653;47,885239;0,224;0,7277;0,3005685;-0,04
51,02;53,259998;53,459999;50,889999;4467679;46,116035;0,216;0,725;0,3005685;-0,04
50,07;51,299999;51,990002;50,91;1936047;45,819675;0,209;0,7234;0,3005685;-0,04
49,814999;51,25;51,419998;50,040001;2654407;44,966511;0,207;0,7204;0,3005685;-0,04
49,005001;49,5;50,119999;49,064999;3378770;44,737499;0,209;0,7201;0,3005685;-0,04
49,060001;49,5;49,669998;47,935001;4137397;44,010063;0,209;0,7238;0,3005685;-0,04
50,59;49;49,924999;48,775002;2615645;44,059456;0,207;0,7234;0,3005685;-0,04
51,330002;49,900002;50,700001;49,715;2576014;45,43351;0,204;0,7243;0,3005685;-0,04
51,369999;50,599998;51,380001;50,450001;1812538;46,098087;0,221;0,7228;0,3005685;-0,04
50,939999;51,59;51,880001;51,16;2406706;46,134007;0,217;0,7248;0,3005685;-0,04
50,880001;51,369999;51,459999;50,630001;2173992;45,747833;0,238;0,7232;0,3005685;-0,04
50,400002;51,080002;51,369999;50,139999;1692272;45,693954;0,294;0,7236;0,3005685;-0,04
50,400002;50,689999;51,049999;50,220001;1142789;45,262875;0,331;0,7227;0,3005685;-0,04
50,09;50,580002;50,91;50,07;1386296;45,262875;0,398;0,7223;0,3005685;-0,04
49,490002;50,669998;50,900002;49,919998;1343224;44,98447;0,457;0,7237;0,3005685;-0,04
49,490002;49,240002;49,790001;49,130001;3058674;44,445629;0,4;0,7213;0,3005685;-0,04
49,25;49,490002;49,490002;49,490002;0;44,445629;0,2795;0,7212;0,3005685;0,02
49,134998;49,465;49,509998;48,775002;2189419;44,230087;0,159;0,7213;0,3005685;0,02
48,845001;48,610001;49,215;48,310001;2154924;44,126812;0,126;0,7207;0,3005685;0,02
48,555;49,150002;49,27;48,665001;1742446;43,866371;0,108;0,7177;0,3005685;0,02
48,595001;48,790001;48,790001;48,099998;2303893;43,605927;0,26;0,7182;0,3005685;0,02
48,66;48,509998;48,880001;47,814999;2776321;43,641853;0,239;0,7213;0,3005685;0,02
49,490002;48,345001;48,895;48,264999;2219115;43,700222;0,222;0,727;0,3005685;0,02
52,540001;48,779999;49,5;48,685001;2757696;44,445629;0,191;0,727;0,3005685;0,02
51,970001;51,93;52,959999;51,5;5405943;47,184746;0,184;0,7296;0,3005685;0,02
50,849998;52,689999;52,799999;51,73;2203411;46,672848;0,177;0,7294;0,3005685;0,02
50,369999;51,990002;52,240002;50,82;2743758;45,667004;0,172;0,7291;0,3005685;0,02
51,32;50,75;50,91;49,764999;2904581;45,235935;0,169;0,7297;0,3005685;0,02
50,599998;50,290001;51,389999;49,75;2669821;46,089104;0,177;0,729;0,3005685;0,02
50,380001;51,060001;51,310001;50,48;2433338;45,442486;0,196;0,7301;0,3005685;0,02
51,049999;50,380001;50,650002;50,049999;1932679;45,244911;0,271;0,7319;0,3005685;0,02
51,59;50,41;51,240002;50,16;2173196;45,846622;0,337;0,7323;0,3005685;0,02
51,75;51,049999;51,849998;51,009998;1833373;46,331581;0,396;0,7336;0,3005685;0,02
52,740002;51,75;52;51,360001;971686;46,475269;0,425;0,73;0,3005685;0,02
53,119999;51,84;52,950001;51,709999;2601200;47,364372;0,469;0,7345;0,3005685;0,02
52,650002;52,369999;53,330002;52,369999;2165997;47,705627;0,239;0,7356;0,3005685;0,02
52,610001;52,52;52,82;52,330002;1276512;47,960697;0,244;0,7345;0,3005685;0,02
53,290001;52,459999;52,889999;52,349998;1733650;47,924259;0,448;0,7328;0,3005685;0,02
52,68;53,41;53,48;52,98;2625524;48,543694;0,226;0,735;0,3005685;-0,04
52,549999;53,349998;53,41;52,549999;1271265;47,988022;0,191;0,7342;0,3005685;-0,04
53,48;52,5;52,849998;52,049999;1233307;47,869602;0,142;0,7341;0,3005685;-0,04
53,689999;52,549999;53,799999;52,27;2800867;48,716774;0,104;0,7345;0,3005685;-0,04
53,220001;53,580002;53,959999;53,130001;2090559;48,908062;0,067;0,7331;0,3005685;-0,04
53,869999;53,919998;53,970001;53,049999;1002275;48,479927;0,053;0,7357;0,3005685;-0,04
52,209999;53,200001;53,970001;53,029999;1703527;49,072037;0,065;0,7383;0,3005685;-0,04
51,84;51,900002;52,639999;51,529999;5042034;47,559879;0,06;0,7389;0,3005685;-0,04
51,279999;51,950001;52,259998;51,450001;1945227;47,222836;0,043;0,738;0,3005685;-0,04
50,540001;51,860001;51,880001;50,939999;1941607;46,712715;0,026;0,7392;0,3005685;-0,04
50,740002;51,220001;51,669998;50,52;1969334;46,038624;0,027;0,7368;0,3005685;-0,04
50,119999;50,91;51,27;50,5;2142459;46,220814;0,03;0,7383;0,3005685;-0,04
50,599998;50,740002;50,93;49,974998;1938650;45,656029;0,015;0,7368;0,3005685;-0,04
50,189999;50,75;50,880001;50,43;2476200;46,093277;0,01;0,7336;0,3005685;-0,04
49,355;50,5;51,049999;50,189999;3209837;45,719795;0,025;0,7366;0,3005685;-0,04
49;50,110001;50,25;49,099998;2817163;44,95916;0,031;0,7357;0,3005685;-0,04
49,049999;49,805;49,990002;49;2018382;44,635784;0,036;0,7355;0,3005685;-0,04
48,535;48,945;49,349998;48,549999;2662707;44,681332;0,043;0,7335;0,3005685;-0,04
49,290001;49,25;49,330002;48,110001;2534982;44,2122;0,036;0,7359;0,3005685;-0,04
48,939999;48,799999;49,43;48,650002;1779301;44,899952;0,025;0,7331;0,3005685;-0,04
47,945;49,169998;49,509998;48,595001;2483550;44,581123;0,336;0,7304;0,3005685;-0,04
47,290001;48,720001;48,855;47,674999;3791864;43,674751;0,026;0,731;0,3005685;-0,32
47,764999;48,049999;48,23;47,209999;3762844;43,078083;0,023;0,7324;0,3005685;-0,32
47,974998;47,334999;47,77;46,849998;3319367;43,51078;0,032;0,7348;0,3005685;-0,32
47,255001;47,91;48,389999;47,799999;2418687;43,702072;0,032;0,7359;0,3005685;-0,32
46,855;47,98;48,23;47,255001;1837572;43,0462;0,029;0,7355;0,3005685;-0,32
47,005001;48,200001;48,400002;46,855;3338014;42,681828;0,027;0,7345;0,3005685;-0,32
46,814999;47,154999;47,459999;46,560001;3099722;42,81847;0,033;0,7331;0,3005685;-0,32
47,110001;47,790001;48,200001;46,375;3314275;42,64539;0,036;0,7352;0,3005685;-0,32
47,134998;47,005001;47,634998;46,945;3465348;42,91412;0,05;0,7353;0,3005685;-0,32
46,505001;47,470001;47,950001;47,134998;3010768;42,936893;0,052;0,7338;0,3005685;-0,32
45,360001;47,240002;47,369999;46,505001;3111367;42,362999;0,034;0,737;0,3005685;-0,32
44,98;46,755001;46,790001;44,794998;6809033;41,319984;0,036;0,7388;0,3005685;-0,32
44,48;45,215;45,700001;44,860001;3151815;40,973827;0,039;0,7398;0,3005685;-0,32
43,290001;44,799999;44,834999;44,150002;3335312;40,51836;0,037;0,7402;0,3005685;-0,32
44,404999;44,514999;44,555;43,25;3488965;39,434349;0,048;0,7396;0,3005685;-0,32
44,924999;43,599998;44,52;43,505001;3959439;40,450035;0,041;0,7425;0,3005685;-0,32
45,360001;44,470001;45,560001;44,314999;3960185;40,923725;0,047;0,7427;0,3005685;-0,32
44,5;45,130001;45,599998;44,715;2579869;41,319984;0,042;0,7424;0,3005685;-0,32
44,02;45,400002;45,48;44,369999;2639624;40,536575;0,043;0,7445;0,3005685;-0,32
43,685001;44,689999;44,779999;43,744999;2921934;40,099327;0,044;0,744;0,3005685;-0,32
45;44,125;44,134998;43,32;3767017;39,79417;0,032;0,7457;0,3005685;-0,32
43,360001;45,880001;46,075001;44,865002;4859575;40,992043;0,035;0,7475;0,3005685;-0,32
42,674999;44,900002;44,990002;43,119999;4806448;39,498116;0,177;0,7474;0,3005685;-0,32
42,59;43,259998;43,349998;41,860001;4678199;38,874123;0,023;0,7446;0,3005685;0,44
42,450001;42,705002;43,040001;42,220001;2443497;38,796692;0,029;0,7452;0,3005685;0,44
42,985001;42,689999;42,689999;41,610001;3425125;38,669163;0,031;0,748;0,3005685;0,44
42,560001;42,299999;43,200001;42,029999;3926549;39,156509;0,021;0,7487;0,3005685;0,44
42,215;43,185001;43,200001;42,404999;2747244;38,769371;0,014;0,749;0,3005685;0,44
43,345001;42,025002;42,369999;41,950001;2157772;38,455093;0,019;0,7455;0,3005685;0,44
43,055;42,459999;43,439999;42,325001;2209816;39,484451;0,01;0,7469;0,3005685;0,44
43,095001;43,355;43,505001;42,98;2315527;39,22028;0,009;0,7486;0,3005685;0,44
43,605;43,259998;43,34;42,73;1683542;39,256718;0,019;0,7474;0,3005685;0,44
43,470001;43,055;43,735001;42,849998;1767026;39,721291;0,014;0,7474;0,3005685;0,44
44,130001;43,790001;44,305;43,150002;2749705;39,598316;0,007;0,7472;0,3005685;0,44
44,654999;44,02;44,23;43,834999;1623400;40,199535;0,006;0,7483;0,3005685;0,44
44,5;44,349998;44,75;44,27;1909543;40,677773;0,005;0,7508;0,3005685;0,44
44,685001;44,740002;44,895;44,169998;2128099;40,536575;0,013;0,7526;0,3005685;0,44
44,73;44,59;44,689999;44,189999;2075823;40,705101;0,014;0,7528;0,3005685;0,44
45,945;44,779999;44,985001;44,494999;1920865;40,746094;0,006;0,7558;0,3005685;0,44
46,544998;45,150002;45,994999;45,150002;1871039;41,852882;0,019;0,758;0,3005685;0,44
46,764999;45,799999;46,634998;45,615002;2442912;42,399437;0,009;0,7573;0,3005685;0,44
46,599998;46,509998;47;46,450001;2014430;42,599842;0,011;0,7574;0,3005685;0,44
46,805;46,709999;46,785;46,145;1859206;42,449539;-0,004;0,759;0,3005685;0,44
46,799999;46,794998;46,845001;46,240002;1729514;42,63628;0,101;0,7592;0,3005685;0,44
47;46,965;47,099998;46,634998;1443266;42,631725;-0,013;0,7612;0,3005685;-0,38
47,334999;46,875;47,169998;46,720001;1608293;42,813911;-0,007;0,7621;0,3005685;-0,38
48,875;47,25;47,674999;47,099998;2293339;43,119076;-0,006;0,7612;0,3005685;-0,38
49,189999;47,115002;48,875;46,779999;4091483;44,521915;0,003;0,7712;0,3005685;-0,38
48,889999;49,07;49,799999;49;3328196;44,808861;0;0,7717;0,3005685;-0,38
48,59;49,244999;49,494999;48,369999;2039253;44,53558;0,003;0,7723;0,3005685;-0,38
48,400002;48,935001;49,095001;48,525002;1871914;44,262302;0,012;0,7744;0,3005685;-0,38
48,205002;48,540001;48,720001;48,279999;1680707;44,089226;-0,024;0,7743;0,3005685;-0,38
48,5;48,41;48,634998;47,865002;1816204;43,911594;-0,016;0,7727;0,3005685;-0,38
48,919998;48,435001;48,514999;47,974998;2341948;44,180317;-0,014;0,773;0,3005685;-0,38
49,07;48,450001;49,02;48,349998;1450698;44,562908;-0,011;0,7729;0,3005685;-0,38
48,799999;49,014999;49,259998;48,465;2145634;44,699547;0,007;0,7727;0,3005685;-0,38
49,549999;49,154999;49,189999;48,630001;1709545;44,453594;0,007;0,7716;0,3005685;-0,38
49,380001;48,849998;49,764999;48,474998;1968423;45,136795;0,003;0,7739;0,3005685;-0,38
49,165001;49,849998;50,150002;49,18;3278037;44,981937;0,007;0,7788;0,3005685;-0,38
47,5;49,075001;49,455002;48,945;1612406;44,786087;0,002;0,7799;0,3005685;-0,38
47,540001;49,130001;49,130001;47,285;3100667;43,269382;0,015;0,7774;0,3005685;-0,38
48,580002;47,490002;47,560001;46,619999;2714549;43,305817;0,022;0,7814;0,3005685;-0,38
49,34;47,639999;49,419998;47,639999;4296960;44,253193;-0,003;0,7845;0,3005685;-0,38
48,555;48,639999;49,474998;48,345001;2442716;44,945499;-0,017;0,7876;0,3005685;-0,38
49,82;49,349998;49,465;48,355;2181374;44,230412;-0,022;0,7883;0,3005685;-0,38
49,09;48,645;50,169998;48,619999;3535123;45,382751;0,197;0,7916;0,3005685;-0,38
47,869999;49,764999;50,200001;48,900002;2499382;44,717766;-0,032;0,794;0,3005685;0,03
49,580002;48,959999;49,674999;47,869999;3597859;43,606422;-0,033;0,7903;0,3005685;0,03
49,924999;48,165001;49,845001;48,084999;2972224;45,164127;-0,045;0,7993;0,3005685;0,03
48,610001;50,130001;50,349998;49,715;2368745;45,478394;-0,014;0,7956;0,3005685;0,03
47,580002;49,735001;49,794998;48,509998;3499897;44,280518;-0,033;0,7918;0,3005685;0,03
45,650002;48,334999;48,985001;47,259998;3314996;43,342258;-0,015;0,7882;0,3005685;0,03
45,439999;48,310001;48,459999;45,5;4885904;41,584156;-0,015;0,7866;0,3005685;0,03
45,455002;45,299999;46,080002;44,07;5102960;41,392853;-0,006;0,792;0,3005685;0,03
45,904999;44,805;46,264999;44,66;2882153;41,406525;-0,018;0,7886;0,3005685;0,03
43,700001;45,029999;46,09;44,415001;3034247;41,816441;-0,026;0,7895;0,3005685;0,03
42,75;46,205002;46,695;43,615002;4677802;39,807831;-0,011;0,7838;0,3005685;0,03
43,959999;44,5;44,52;41,049999;8008779;38,942444;-0,012;0,7824;0,3005685;0,03
43,669998;42,794998;44,035;41,98;5999401;40,04467;-0,014;0,7833;0,3005685;0,03
44,865002;43,915001;44,095001;43,305;2507536;39,780499;-0,003;0,7824;0,3005685;0,03
45,209999;43,400002;44,965;43,334999;3143762;40,869072;0,012;0,7856;0,3005685;0,03
45,535;45,099998;45,639999;44,785;3341269;41,183342;0,017;0,7895;0,3005685;0,03
45,290001;44,419998;45,645;44,360001;2654542;41,479397;0,014;0,7906;0,3005685;0,03
44,759998;45,095001;45,599998;44,974998;2085574;41,256214;0,018;0,7893;0,3005685;0,03
45,415001;45,099998;45,290001;44,314999;2452021;40,773422;0,013;0,7867;0,3005685;0,03
45,799999;44,634998;45,669998;44,630001;2296543;41,370083;0,01;0,7845;0,3005685;0,03
45,904999;45,044998;46,32;45,02;2312120;41,720791;0,006;0,7836;0,3005685;0,03
47,599998;45,025002;46,325001;44,674999;3109545;41,816441;0,002;0,7923;0,3005685;0,03
47,549999;46,384998;47,919998;46,384998;3612634;43,360474;0,082;0,7981;0,3005685;0,03
46,880001;47,244999;48,09;47,244999;2077246;43,314926;-0,035;0,801;0,3005685;-0,17
47,82;46,955002;47,790001;46,580002;2376176;42,704605;-0,039;0,7955;0,3005685;-0,17
48,404999;46,900002;48,095001;46,900002;2077599;43,560883;-0,042;0,8007;0,3005685;-0,17
48,240002;47,099998;49;47,099998;3165957;44,093781;-0,037;0,8041;0,3005685;-0,17
48,375;48,330002;48,865002;47,830002;2413621;43,943474;-0,038;0,8055;0,3005685;-0,17
48,650002;48,009998;48,720001;47,779999;1868028;44,066444;-0,032;0,8036;0,3005685;-0,17
48,049999;48,25;48,84;48,25;1876155;44,316956;-0,036;0,8047;0,3005685;-0,17
47,700001;48,349998;48,759998;47,68;2136671;43,770397;-0,027;0,8015;0,3005685;-0,17
48,455002;48;48,450001;47,240002;2690626;43,451569;-0,028;0,8016;0,3005685;-0,17
47,945;49,009998;49,599998;47,575001;4616390;44,139328;-0,029;0,8013;0,3005685;-0,17
46,740002;47,049999;48,23;47,029999;2692168;43,674751;-0,027;0,8028;0,3005685;-0,17
47;47,049999;47,134998;46,34;3483413;42,577068;-0,022;0,798;0,3005685;-0,17
46,860001;46,43;47,389999;46,419998;2195197;42,813911;-0,023;0,7974;0,3005685;-0,17
48,275002;47,18;47,355;46,330002;2409537;42,686382;-0,019;0,7974;0,3005685;-0,17
49,005001;47,244999;48,334999;47,165001;3664538;43,975361;-0,011;0,8057;0,3005685;-0,17
49,575001;48,369999;49,494999;48,369999;3126885;44,640339;-0,006;0,8041;0,3005685;-0,17
49,384998;49,154999;49,834999;49,055;2087101;45,159573;0,017;0,8009;0,3005685;-0,17
49,790001;49,825001;49,919998;49,165001;1425215;44,986492;0,046;0,7982;0,3005685;-0,17
48,994999;49,435001;49,950001;49,064999;1550766;45,355419;0,029;0,8012;0,3005685;-0,17
48,744999;49,955002;50;48,68;2616684;44,631226;0,128;0,8022;0,3005685;-0,17
48,669998;48,605;48,994999;48,514999;1866036;44,403492;-0,007;0,8015;0,3005685;0,08
48,424999;49,09;49,275002;48,549999;1753669;44,335171;-0,025;0,8063;0,3005685;0,08
48,169998;48,665001;48,919998;48,395;1796419;44,111988;-0,023;0,8116;0,3005685;0,08
49,830002;48,705002;49,255001;47,639999;3267887;43,879707;-0,036;0,8041;0,3005685;0,08
49,185001;48,889999;49,959999;48,645;2901406;45,391865;-0,038;0,8133;0,3005685;0,08
48,195;49,669998;49,669998;49,084999;1684241;44,80431;-0,052;0,8137;0,3005685;0,08
43,174999;48,764999;48,974998;48,064999;2455194;43,902481;-0,04;0,8049;0,3005685;0,08
41,32;48,540001;48,985001;42,509998;12534873;39,32959;-0,025;0,8053;0,3005685;0,08
40,709999;43,5;43,5;40,549999;13448598;37,639809;-0,014;0,8076;0,3005685;0,08
40,544998;41,5;41,599998;40,185001;7842408;37,084133;-0,021;0,8024;0,3005685;0,08
40,965;41,375;41,450001;40,455002;5197384;36,93383;-0,016;0,8051;0,3005685;0,08
40,950001;40,814999;40,965;39,639999;6806150;37,316425;-0,019;0,7994;0,3005685;0,08
41,849998;40,5;41,185001;40,224998;3404201;37,302765;-0,026;0,8068;0,3005685;0,08
41,689999;41,93;41,985001;41,419998;4149131;38,122597;-0,03;0,8144;0,3005685;0,08
41,470001;42,25;42,330002;41,564999;4270155;37,976852;-0,055;0,8155;0,3005685;0,08
41,740002;41,935001;42,285;41,189999;1821774;37,776447;-0,051;0,8159;0,3005685;0,08
41,529999;41,625;41,740002;41,330002;2216026;38,022404;-0,077;0,8213;0,3005685;0,08
41,525002;41,5;41,900002;41,445;404444;37,8311;-0,085;0,8197;0,3005685;0,08
40,939999;41,59;41,66;40,900002;1927679;37,826546;-0,06;0,821;0,3005685;0,08
41,349998;41,349998;41,435001;40,939999;1368751;37,293648;-0,077;0,822;0,3005685;0,08
41,525002;41,029999;41,380001;40,939999;511732;37,667133;0,144;0,8227;0,3005685;0,08
41,650002;41,540001;41,959999;40,775002;1903339;37,826546;-0,079;0,8312;0,1067064;-1
42,615002;41,125;43,200001;41,064999;4467274;37,940418;-0,074;0,8377;0,1067064;-1
43,724998;41,82;43,75;41,68;4810966;38,819473;-0,075;0,8389;0,1067064;-1
45,215;43;44,215;42,810001;4236974;39,830601;-0,069;0,8472;0,1067064;-1
44,549999;44,200001;45,5;43,974998;4548325;41,187897;-0,07;0,848;0,1067064;-1
44,950001;45,244999;45,689999;44,299999;4179216;40,582127;-0,047;0,8451;0,1067064;-1
45,564999;44,790001;45,834999;44,790001;3308396;40,946495;-0,063;0,8462;0,1067064;-1
45,139999;44,110001;45,985001;43,740002;3761440;41,506721;-0,069;0,8488;0,1067064;-1
46,27;44,990002;46,375;44,75;2928718;41,119576;-0,067;0,8484;0,1067064;-1
46,395;45,535;46,380001;44,740002;5004208;42,148933;-0,067;0,863;0,1067064;-1
46,650002;46,044998;46,599998;45,759998;3860675;42,262802;-0,081;0,8701;0,1067064;-1
47,080002;46,439999;46,93;46,345001;2071579;42,49509;-0,075;0,8597;0,1067064;-1
46,82;46,779999;47,494999;46,779999;2755590;42,886791;-0,081;0,864;0,1067064;-1
47,330002;47,334999;47,365002;46,040001;3842891;42,649944;-0,068;0,863;0,1067064;-1
49,279999;46,91;47,5;46,119999;4747740;43,114525;-0,036;0,8759;0,1067064;-1
50,139999;47,869999;49,98;47,700001;6911057;44,890842;-0,019;0,8891;0,1067064;-1
49,07;49,279999;50,490002;49,279999;6342198;45,674248;-0,033;0,8884;0,1067064;-1
48,955002;50,299999;51,200001;48,895;4591955;44,699547;-0,019;0,877;0,1067064;-1
48,275002;49,505001;49,855;48,755001;3778406;44,594795;-0,029;0,8818;0,1067064;-1
47,200001;48,555;49,494999;47,66;4444319;43,975361;-0,028;0,8821;0,1067064;-1
46,869999;48,41;49,424999;46,900002;6279555;42,996101;0,086;0,8862;0,1067064;-1
47,244999;47,029999;47,595001;46,555;2830148;42,695488;-0,024;0,8817;0,1067064;0,67
47,634998;47,224998;47,77;47,040001;3064365;43,03709;-0,034;0,8734;0,1067064;0,67
48,41;47,014999;47,645;46,59;2689667;43,392357;-0,037;0,8753;0,1067064;0,67
48,345001;47,150002;48,540001;47;2708767;44,098331;-0,026;0,875;0,1067064;0,67
48,235001;48,174999;48,459999;48,049999;2177587;44,03912;-0,037;0,8815;0,1067064;0,67
49,735001;48;48,34;47,509998;2569266;43,938919;-0,042;0,8821;0,1067064;0,67
49,419998;48,48;50,02;48,48;3340873;45,305321;-0,041;0,8831;0,1067064;0,67
49,775002;49,650002;49,805;48,985001;1823991;45,018375;-0,048;0,8846;0,1067064;0,67
49,75;49,244999;49,935001;49,125;1976894;45,341759;-0,045;0,8794;0,1067064;0,67
50,450001;49,950001;50,060001;49,400002;2540087;45,318981;-0,046;0,877;0,1067064;0,67
50,669998;50,25;50,720001;50,25;1845654;45,956642;-0,049;0,8769;0,1067064;0,67
51,389999;50,369999;50,73;49,610001;1861650;46,15704;-0,04;0,8771;0,1067064;0,67
51,990002;50,93;51,439999;50,41;1835841;46,812912;-0,038;0,8802;0,1067064;0,67
52,459999;51,189999;52;50,830002;1817126;47,359478;-0,034;0,878;0,1067064;0,67
52,84;51,77;52,470001;51,759998;2769517;47,787613;-0,043;0,8796;0,1067064;0,67
51,849998;52,73;53;52,52;1880919;48,133774;-0,044;0,8807;0,1067064;0,67
51,400002;52,630001;52,880001;51,52;2488759;47,231941;-0,048;0,8821;0,1067064;0,67
51,630001;51,59;51,869999;50,98;2069140;46,822021;-0,046;0,8805;0,1067064;0,67
55,330002;51,470001;51,82;51,09;2128171;47,031544;-0,062;0,8917;0,1067064;0,67
56,09;54,209999;55,75;53,810001;7164236;50,401997;0,064;0,8915;0,1067064;0,67
55,400002;55,849998;56,790001;55,169998;3133916;51,094303;-0,055;0,8933;0,1067064;0,65
56,52;56,130001;56,43;55,299999;2417019;50,465767;-0,063;0,8941;0,1067064;0,65
59,209999;55,330002;56,900002;55,32;3085353;51,486012;-0,06;0,9034;0,1067064;0,65
59,419998;56,75;59,5;56,619999;4599758;53,936424;-0,056;0,9065;0,1067064;0,65
58,880001;58,5;59,490002;58,209999;3360543;54,127712;-0,064;0,9208;0,1067064;0,65
58,880001;58,970001;59,490002;58,419998;1917367;53,635815;-0,064;0,922;0,1067064;0,65
61,43;58,580002;59,16;57,919998;3101036;53,635815;-0,064;0,934;0,1067064;0,65
62,080002;59,099998;61,529999;59,040001;3256951;55,958698;-0,055;0,9457;0,1067064;0,65
63,560001;61,5;62,48;61,400002;3119244;56,550804;-0,055;0,9422;0,1067064;0,65
63,860001;62,119999;63,560001;61,849998;3415498;57,898987;-0,04;0,9503;0,1067064;0,65
60,98;63,59;64;63,119999;2903861;58,172272;-0,058;0,9456;0,1067064;0,65
61,189999;63,650002;63,700001;60,369999;4210185;55,548775;-0,041;0,943;0,1067064;0,65
61,080002;61;61,990002;60,720001;3099599;55,74007;-0,057;0,9396;0,1067064;0,65
61,400002;60,52;61,200001;59,400002;2906434;55,63987;-0,04;0,9415;0,1067064;0,65
60;61,080002;61,709999;60,599998;3602871;55,93137;-0,055;0,9267;0,1067064;0,65
60,310001;61,490002;61,599998;59,849998;3139983;54,656063;-0,048;0,9151;0,1067064;0,65
58,889999;59,290001;60,75;58,139999;5095155;54,93845;-0,059;0,9169;0,1067064;0,65
60,139999;60;60,419998;58,799999;3098932;53,644924;-0,063;0,9102;0,1067064;0,65
60,41;58,380001;60,150002;57,849998;3237783;54,783596;-0,058;0,9158;0,1067064;0,65
61,189999;60,650002;61,369999;60,209999;2905348;55,029541;-0,053;0,9182;0,1067064;0,65
60,439999;60,84;61,459999;60,509998;2009482;55,74007;-0,05;0,9233;0,1067064;0,65
60,91;60,900002;61,57;60,360001;2340555;55,056873;0,05;0,9309;0,1067064;0,65
60,759998;60,360001;61,650002;60,299999;1820660;55,485008;-0,07;0,9296;0,1067064;0,11
60,400002;60,709999;60,93;60,310001;1137046;55,34837;-0,079;0,9192;0,1067064;0,11
60,040001;60,650002;60,889999;59,549999;1855001;55,020435;-0,08;0,921;0,1067064;0,11
61,27;59,990002;60,580002;59,84;1408507;54,692501;-0,074;0,9267;0,1067064;0,11
61,91;59,84;61,279999;59,830002;1779222;55,81295;-0,056;0,9366;0,1067064;0,11
62,790001;61;61,91;60,959999;1700265;56,395943;-0,07;0,9414;0,1067064;0,11
61,130001;60,709999;62,950001;60,700001;2217918;57,197571;-0,072;0,9456;0,1067064;0,11
62,73;62,16;62,369999;60,84;2920754;55,685417;-0,089;0,9351;0,1067064;0,11
63,970001;61;62,830002;60,799999;2450935;57,142914;-0,074;0,9426;0,1067064;0,11
62,18;63;64,580002;63;3911402;58,272472;-0,093;0,9345;0,1067064;0,11
63,110001;63;63,5;62,040001;3345186;56,641899;-0,073;0,928;0,1067064;0,11
64,540001;61,950001;63,169998;61,880001;1728463;57,489067;-0,079;0,9299;0,1067064;0,11
65,800003;63,189999;64,739998;63,110001;2790356;58,791706;-0,084;0,9309;0,1067064;0,11
65,639999;64,120003;66,099998;64,019997;3382709;59,939484;-0,077;0,9326;0,1067064;0,11
65,139999;65,080002;65,889999;64,900002;3841382;59,793732;-0,08;0,9258;0,1067064;0,11
65,75;65,050003;65,730003;64,290001;3488833;59,338261;-0,081;0,9205;0,1067064;0,11
