res <- geneticProgramming(  functionSet = Fset,
+                             inputVariables = Var,
+                             constantSet = cFset,
+                             fitnessFunction = fF,
+                             stopCondition = makeTimeStopCondition(300))
STARTING genetic programming evolution run (Age/Fitness/Complexity Pareto GP search-heuristic) ...
evolution step 26000, fitness evaluations: 1299950, best fitness: 0.000418, time elapsed: 3 minutes, 23.78 seconds
evolution step 26100, fitness evaluations: 1304950, best fitness: 0.000418, time elapsed: 3 minutes, 24.5 seconds
evolution step 26200, fitness evaluations: 1309950, best fitness: 0.000418, time elapsed: 3 minutes, 25.2 seconds
evolution step 26300, fitness evaluations: 1314950, best fitness: 0.000418, time elapsed: 3 minutes, 25.98 seconds
evolution step 26400, fitness evaluations: 1319950, best fitness: 0.000418, time elapsed: 3 minutes, 26.75 seconds
evolution step 26500, fitness evaluations: 1324950, best fitness: 0.000418, time elapsed: 3 minutes, 27.47 seconds
evolution step 26600, fitness evaluations: 1329950, best fitness: 0.000418, time elapsed: 3 minutes, 28.25 seconds
evolution step 26700, fitness evaluations: 1334950, best fitness: 0.000418, time elapsed: 3 minutes, 29.06 seconds
evolution step 26800, fitness evaluations: 1339950, best fitness: 0.000418, time elapsed: 3 minutes, 29.76 seconds
evolution step 26900, fitness evaluations: 1344950, best fitness: 0.000418, time elapsed: 3 minutes, 30.43 seconds
evolution step 27000, fitness evaluations: 1349950, best fitness: 0.000418, time elapsed: 3 minutes, 31.12 seconds
evolution step 27100, fitness evaluations: 1354950, best fitness: 0.000418, time elapsed: 3 minutes, 31.86 seconds
evolution step 27200, fitness evaluations: 1359950, best fitness: 0.000418, time elapsed: 3 minutes, 32.61 seconds
evolution step 27300, fitness evaluations: 1364950, best fitness: 0.000418, time elapsed: 3 minutes, 33.34 seconds
evolution step 27400, fitness evaluations: 1369950, best fitness: 0.000418, time elapsed: 3 minutes, 34.11 seconds
evolution step 27500, fitness evaluations: 1374950, best fitness: 0.000418, time elapsed: 3 minutes, 34.82 seconds
evolution step 27600, fitness evaluations: 1379950, best fitness: 0.000418, time elapsed: 3 minutes, 35.64 seconds
evolution step 27700, fitness evaluations: 1384950, best fitness: 0.000418, time elapsed: 3 minutes, 36.37 seconds
evolution step 27800, fitness evaluations: 1389950, best fitness: 0.000418, time elapsed: 3 minutes, 37.11 seconds
evolution step 27900, fitness evaluations: 1394950, best fitness: 0.000418, time elapsed: 3 minutes, 37.84 seconds
evolution step 28000, fitness evaluations: 1399950, best fitness: 0.000418, time elapsed: 3 minutes, 38.59 seconds
evolution step 28100, fitness evaluations: 1404950, best fitness: 0.000418, time elapsed: 3 minutes, 39.29 seconds
evolution step 28200, fitness evaluations: 1409950, best fitness: 0.000418, time elapsed: 3 minutes, 40.03 seconds
evolution step 28300, fitness evaluations: 1414950, best fitness: 0.000418, time elapsed: 3 minutes, 40.7 seconds
evolution step 28400, fitness evaluations: 1419950, best fitness: 0.000418, time elapsed: 3 minutes, 41.37 seconds
evolution step 28500, fitness evaluations: 1424950, best fitness: 0.000418, time elapsed: 3 minutes, 42.14 seconds
evolution step 28600, fitness evaluations: 1429950, best fitness: 0.000418, time elapsed: 3 minutes, 42.89 seconds
evolution step 28700, fitness evaluations: 1434950, best fitness: 0.000418, time elapsed: 3 minutes, 43.61 seconds
evolution step 28800, fitness evaluations: 1439950, best fitness: 0.000418, time elapsed: 3 minutes, 44.36 seconds
evolution step 28900, fitness evaluations: 1444950, best fitness: 0.000418, time elapsed: 3 minutes, 45.06 seconds
evolution step 29000, fitness evaluations: 1449950, best fitness: 0.000418, time elapsed: 3 minutes, 45.75 seconds
evolution step 29100, fitness evaluations: 1454950, best fitness: 0.000418, time elapsed: 3 minutes, 46.51 seconds
evolution step 29200, fitness evaluations: 1459950, best fitness: 0.000418, time elapsed: 3 minutes, 47.23 seconds
evolution step 29300, fitness evaluations: 1464950, best fitness: 0.000418, time elapsed: 3 minutes, 47.97 seconds
evolution step 29400, fitness evaluations: 1469950, best fitness: 0.000418, time elapsed: 3 minutes, 48.73 seconds
evolution step 29500, fitness evaluations: 1474950, best fitness: 0.000418, time elapsed: 3 minutes, 49.42 seconds
evolution step 29600, fitness evaluations: 1479950, best fitness: 0.000418, time elapsed: 3 minutes, 50.18 seconds
evolution step 29700, fitness evaluations: 1484950, best fitness: 0.000418, time elapsed: 3 minutes, 50.87 seconds
evolution step 29800, fitness evaluations: 1489950, best fitness: 0.000418, time elapsed: 3 minutes, 51.59 seconds
evolution step 29900, fitness evaluations: 1494950, best fitness: 0.000418, time elapsed: 3 minutes, 52.32 seconds
evolution step 30000, fitness evaluations: 1499950, best fitness: 0.000418, time elapsed: 3 minutes, 53.06 seconds
evolution step 30100, fitness evaluations: 1504950, best fitness: 0.000418, time elapsed: 3 minutes, 53.76 seconds
evolution step 30200, fitness evaluations: 1509950, best fitness: 0.000418, time elapsed: 3 minutes, 54.47 seconds
evolution step 30300, fitness evaluations: 1514950, best fitness: 0.000418, time elapsed: 3 minutes, 55.17 seconds
evolution step 30400, fitness evaluations: 1519950, best fitness: 0.000418, time elapsed: 3 minutes, 55.95 seconds
evolution step 30500, fitness evaluations: 1524950, best fitness: 0.000418, time elapsed: 3 minutes, 56.64 seconds
evolution step 30600, fitness evaluations: 1529950, best fitness: 0.000418, time elapsed: 3 minutes, 57.31 seconds
evolution step 30700, fitness evaluations: 1534950, best fitness: 0.000418, time elapsed: 3 minutes, 58.07 seconds
evolution step 30800, fitness evaluations: 1539950, best fitness: 0.000418, time elapsed: 3 minutes, 58.78 seconds
evolution step 30900, fitness evaluations: 1544950, best fitness: 0.000418, time elapsed: 3 minutes, 59.53 seconds
evolution step 31000, fitness evaluations: 1549950, best fitness: 0.000418, time elapsed: 4 minutes, 0.25 seconds
evolution step 31100, fitness evaluations: 1554950, best fitness: 0.000418, time elapsed: 4 minutes, 0.97 seconds
evolution step 31200, fitness evaluations: 1559950, best fitness: 0.000418, time elapsed: 4 minutes, 1.72 seconds
evolution step 31300, fitness evaluations: 1564950, best fitness: 0.000418, time elapsed: 4 minutes, 2.53 seconds
evolution step 31400, fitness evaluations: 1569950, best fitness: 0.000418, time elapsed: 4 minutes, 3.23 seconds
evolution step 31500, fitness evaluations: 1574950, best fitness: 0.000418, time elapsed: 4 minutes, 3.95 seconds
evolution step 31600, fitness evaluations: 1579950, best fitness: 0.000418, time elapsed: 4 minutes, 4.73 seconds
evolution step 31700, fitness evaluations: 1584950, best fitness: 0.000418, time elapsed: 4 minutes, 5.51 seconds
evolution step 31800, fitness evaluations: 1589950, best fitness: 0.000418, time elapsed: 4 minutes, 6.22 seconds
evolution step 31900, fitness evaluations: 1594950, best fitness: 0.000418, time elapsed: 4 minutes, 7 seconds
evolution step 32000, fitness evaluations: 1599950, best fitness: 0.000418, time elapsed: 4 minutes, 7.67 seconds
evolution step 32100, fitness evaluations: 1604950, best fitness: 0.000418, time elapsed: 4 minutes, 8.39 seconds
evolution step 32200, fitness evaluations: 1609950, best fitness: 0.000418, time elapsed: 4 minutes, 9.17 seconds
evolution step 32300, fitness evaluations: 1614950, best fitness: 0.000418, time elapsed: 4 minutes, 9.93 seconds
evolution step 32400, fitness evaluations: 1619950, best fitness: 0.000418, time elapsed: 4 minutes, 10.72 seconds
evolution step 32500, fitness evaluations: 1624950, best fitness: 0.000418, time elapsed: 4 minutes, 11.47 seconds
evolution step 32600, fitness evaluations: 1629950, best fitness: 0.000418, time elapsed: 4 minutes, 12.17 seconds
evolution step 32700, fitness evaluations: 1634950, best fitness: 0.000418, time elapsed: 4 minutes, 12.87 seconds
evolution step 32800, fitness evaluations: 1639950, best fitness: 0.000418, time elapsed: 4 minutes, 13.64 seconds
evolution step 32900, fitness evaluations: 1644950, best fitness: 0.000418, time elapsed: 4 minutes, 14.37 seconds
evolution step 33000, fitness evaluations: 1649950, best fitness: 0.000418, time elapsed: 4 minutes, 15.15 seconds
evolution step 33100, fitness evaluations: 1654950, best fitness: 0.000418, time elapsed: 4 minutes, 15.93 seconds
evolution step 33200, fitness evaluations: 1659950, best fitness: 0.000418, time elapsed: 4 minutes, 16.68 seconds
evolution step 33300, fitness evaluations: 1664950, best fitness: 0.000418, time elapsed: 4 minutes, 17.43 seconds
evolution step 33400, fitness evaluations: 1669950, best fitness: 0.000418, time elapsed: 4 minutes, 18.17 seconds
evolution step 33500, fitness evaluations: 1674950, best fitness: 0.000418, time elapsed: 4 minutes, 18.9 seconds
evolution step 33600, fitness evaluations: 1679950, best fitness: 0.000418, time elapsed: 4 minutes, 19.68 seconds
evolution step 33700, fitness evaluations: 1684950, best fitness: 0.000418, time elapsed: 4 minutes, 20.39 seconds
evolution step 33800, fitness evaluations: 1689950, best fitness: 0.000418, time elapsed: 4 minutes, 21.11 seconds
evolution step 33900, fitness evaluations: 1694950, best fitness: 0.000418, time elapsed: 4 minutes, 21.89 seconds
evolution step 34000, fitness evaluations: 1699950, best fitness: 0.000418, time elapsed: 4 minutes, 22.56 seconds
evolution step 34100, fitness evaluations: 1704950, best fitness: 0.000418, time elapsed: 4 minutes, 23.26 seconds
evolution step 34200, fitness evaluations: 1709950, best fitness: 0.000418, time elapsed: 4 minutes, 24.04 seconds
evolution step 34300, fitness evaluations: 1714950, best fitness: 0.000418, time elapsed: 4 minutes, 24.76 seconds
evolution step 34400, fitness evaluations: 1719950, best fitness: 0.000418, time elapsed: 4 minutes, 25.51 seconds
evolution step 34500, fitness evaluations: 1724950, best fitness: 0.000418, time elapsed: 4 minutes, 26.25 seconds
evolution step 34600, fitness evaluations: 1729950, best fitness: 0.000418, time elapsed: 4 minutes, 27.01 seconds
evolution step 34700, fitness evaluations: 1734950, best fitness: 0.000418, time elapsed: 4 minutes, 27.76 seconds
evolution step 34800, fitness evaluations: 1739950, best fitness: 0.000418, time elapsed: 4 minutes, 28.61 seconds
evolution step 34900, fitness evaluations: 1744950, best fitness: 0.000418, time elapsed: 4 minutes, 29.37 seconds
evolution step 35000, fitness evaluations: 1749950, best fitness: 0.000418, time elapsed: 4 minutes, 30.12 seconds
evolution step 35100, fitness evaluations: 1754950, best fitness: 0.000418, time elapsed: 4 minutes, 30.92 seconds
evolution step 35200, fitness evaluations: 1759950, best fitness: 0.000418, time elapsed: 4 minutes, 31.61 seconds
evolution step 35300, fitness evaluations: 1764950, best fitness: 0.000418, time elapsed: 4 minutes, 32.32 seconds
evolution step 35400, fitness evaluations: 1769950, best fitness: 0.000418, time elapsed: 4 minutes, 33.06 seconds
evolution step 35500, fitness evaluations: 1774950, best fitness: 0.000418, time elapsed: 4 minutes, 33.78 seconds
evolution step 35600, fitness evaluations: 1779950, best fitness: 0.000418, time elapsed: 4 minutes, 34.54 seconds
evolution step 35700, fitness evaluations: 1784950, best fitness: 0.000418, time elapsed: 4 minutes, 35.56 seconds
evolution step 35800, fitness evaluations: 1789950, best fitness: 0.000418, time elapsed: 4 minutes, 36.48 seconds
evolution step 35900, fitness evaluations: 1794950, best fitness: 0.000418, time elapsed: 4 minutes, 37.36 seconds
evolution step 36000, fitness evaluations: 1799950, best fitness: 0.000418, time elapsed: 4 minutes, 38.04 seconds
evolution step 36100, fitness evaluations: 1804950, best fitness: 0.000418, time elapsed: 4 minutes, 38.81 seconds
evolution step 36200, fitness evaluations: 1809950, best fitness: 0.000418, time elapsed: 4 minutes, 39.53 seconds
evolution step 36300, fitness evaluations: 1814950, best fitness: 0.000418, time elapsed: 4 minutes, 40.25 seconds
evolution step 36400, fitness evaluations: 1819950, best fitness: 0.000418, time elapsed: 4 minutes, 40.95 seconds
evolution step 36500, fitness evaluations: 1824950, best fitness: 0.000418, time elapsed: 4 minutes, 41.73 seconds
evolution step 36600, fitness evaluations: 1829950, best fitness: 0.000418, time elapsed: 4 minutes, 42.53 seconds
evolution step 36700, fitness evaluations: 1834950, best fitness: 0.000418, time elapsed: 4 minutes, 43.39 seconds
evolution step 36800, fitness evaluations: 1839950, best fitness: 0.000418, time elapsed: 4 minutes, 44.25 seconds
evolution step 36900, fitness evaluations: 1844950, best fitness: 0.000418, time elapsed: 4 minutes, 44.95 seconds
evolution step 37000, fitness evaluations: 1849950, best fitness: 0.000418, time elapsed: 4 minutes, 45.67 seconds
evolution step 37100, fitness evaluations: 1854950, best fitness: 0.000418, time elapsed: 4 minutes, 46.37 seconds
evolution step 37200, fitness evaluations: 1859950, best fitness: 0.000418, time elapsed: 4 minutes, 47.15 seconds
evolution step 37300, fitness evaluations: 1864950, best fitness: 0.000418, time elapsed: 4 minutes, 47.92 seconds
evolution step 37400, fitness evaluations: 1869950, best fitness: 0.000418, time elapsed: 4 minutes, 48.65 seconds
evolution step 37500, fitness evaluations: 1874950, best fitness: 0.000418, time elapsed: 4 minutes, 49.36 seconds
evolution step 37600, fitness evaluations: 1879950, best fitness: 0.000418, time elapsed: 4 minutes, 50.11 seconds
evolution step 37700, fitness evaluations: 1884950, best fitness: 0.000418, time elapsed: 4 minutes, 50.82 seconds
evolution step 37800, fitness evaluations: 1889950, best fitness: 0.000418, time elapsed: 4 minutes, 51.54 seconds
evolution step 37900, fitness evaluations: 1894950, best fitness: 0.000418, time elapsed: 4 minutes, 52.26 seconds
evolution step 38000, fitness evaluations: 1899950, best fitness: 0.000418, time elapsed: 4 minutes, 53.03 seconds
evolution step 38100, fitness evaluations: 1904950, best fitness: 0.000418, time elapsed: 4 minutes, 53.75 seconds
evolution step 38200, fitness evaluations: 1909950, best fitness: 0.000418, time elapsed: 4 minutes, 54.47 seconds
evolution step 38300, fitness evaluations: 1914950, best fitness: 0.000418, time elapsed: 4 minutes, 55.17 seconds
evolution s.tep 38400, fitness evaluations: 1919950, best fitness: 0.000418, time elapsed: 4 minutes, 55.97 seconds
evolution step 38500, fitness evaluations: 1924950, best fitness: 0.000418, time elapsed: 4 minutes, 56.67 seconds
evolution step 38600, fitness evaluations: 1929950, best fitness: 0.000418, time elapsed: 4 minutes, 57.57 seconds
evolution step 38700, fitness evaluations: 1934950, best fitness: 0.000418, time elapsed: 4 minutes, 58.61 seconds
evolution step 38800, fitness evaluations: 1939950, best fitness: 0.000418, time elapsed: 4 minutes, 59.31 seconds
Genetic programming evolution run FINISHED after 38892 evolution steps, 1944550 fitness evaluations and 5 minutes, 0 seconds.
> 
