A1;A2;A3;A4;A5;A6;A7;A8;A9;A10
49,889999;51,470001;51,470001;50,720001;1505359;43,569118;0,259;0,7241;0,3005685;0,55
51,25;50,610001;50,720001;49,514999;2475739;42,470947;0,156;0,726;0,3005685;0,45
50,709999;50,66;51,27;50,220001;1968435;43,628708;0,157;0,7277;0,3005685;0,45
50,709999;51,02;51,110001;50,549999;1770963;43,16901;0,164;0,7279;0,3005685;0,45
50,529999;50,799999;50,970001;50,540001;1437909;43,16901;0,163;0,7225;0,3005685;0,45
50,400002;50,77;50,98;50,150002;1881175;43,015778;0,159;0,7213;0,3005685;0,45
50,330002;50,43;50,759998;50,209999;1063973;42,905113;0,167;0,7205;0,3005685;0,45
49,575001;50,610001;50,650002;50,009998;1034504;42,84552;0,171;0,7211;0,3005685;0,45
49,485001;50,060001;50,16;49,310001;1604555;42,202797;0,172;0,7192;0,3005685;0,45
49,380001;49,720001;50,139999;49,485001;1620306;42,126183;0,17;0,718;0,3005685;0,45
49,75;49,119999;50,23;49,064999;2467806;42,036797;0,158;0,7182;0,3005685;0,45
49,880001;49,18;49,814999;49,040001;1567755;42,351776;0,162;0,718;0,3005685;0,45
49,959999;49,5;50,169998;49,389999;1560447;42,46244;0,16;0,7188;0,3005685;0,45
49,435001;49,705002;50,23;49,595001;1571105;42,530544;0,168;0,719;0,3005685;0,45
49,419998;49,5;49,689999;49,125;2389170;42,083618;0,163;0,7255;0,3005685;0,45
49,785;49,419998;49,965;49,34;3244898;42,070847;0,17;0,7256;0,3005685;0,45
51,599998;49,375;49,990002;49,220001;2184174;42,381565;0,169;0,7255;0,3005685;0,45
52,27;49,884998;51,720001;49,884998;2743306;43,926655;0,172;0,7258;0,3005685;0,45
51,91;51,619999;52,779999;51,509998;2610171;44,497028;0,171;0,7254;0,3005685;0,45
52,150002;52,049999;52,310001;51,75;2261815;44,190563;0,174;0,7279;0,3005685;0,45
51,330002;51;52,150002;50,869999;2617927;44,394875;0,195;0,7272;0,3005685;0,45
51,060001;52,09;52,200001;51,23;1729747;43,696815;0,688;0,7255;0,3005685;0,45
51,25;51,150002;51,25;50,759998;1527093;43,466969;0,194;0,725;0,3005685;-0,04
51,310001;50,93;51,459999;50,610001;1336378;43,628708;0,212;0,7263;0,3005685;-0,04
51,59;51,150002;51,66;50,919998;1063060;43,679787;0,218;0,7291;0,3005685;-0,04
51,73;51,799999;51,799999;51,049999;1493857;43,918152;0,212;0,7302;0,3005685;-0,04
52,959999;51,299999;51,990002;51,27;1683441;44,037327;0,224;0,7277;0,3005685;-0,04
52,939999;51,860001;53,110001;51,82;2617573;45,084415;0,216;0,725;0,3005685;-0,04
52,650002;53,150002;53,5;52,619999;1930800;45,06739;0,209;0,7234;0,3005685;-0,04
52,689999;52,860001;53,200001;52,549999;1184878;44,820518;0,207;0,7204;0,3005685;-0,04
53,470001;52,400002;53,25;52,400002;1938523;44,854568;0,209;0,7201;0,3005685;-0,04
53,27;52,470001;53,869999;52,470001;2075057;45,518574;0,209;0,7238;0,3005685;-0,04
53,279999;53,360001;54,610001;53,150002;2409229;45,34832;0,207;0,7234;0,3005685;-0,04
52,709999;53,299999;53,73;52;2643884;45,356831;0,204;0,7243;0,3005685;-0,04
52,52;53,040001;53,07;52,02;2620381;44,871597;0,221;0,7228;0,3005685;-0,04
52,220001;52,049999;52,630001;52,049999;2368545;44,70985;0,217;0,7248;0,3005685;-0,04
52,200001;52,52;52,52;52,07;1585516;44,454464;0,238;0,7232;0,3005685;-0,04
52,080002;52,25;52,470001;51,619999;1558542;44,437443;0,294;0,7236;0,3005685;-0,04
52,599998;51,830002;52,259998;51,630001;1332056;44,335278;0,331;0,7227;0,3005685;-0,04
53,080002;52,099998;52,709999;52,040001;1328442;44,77795;0,398;0,7223;0,3005685;-0,04
53,16;52,599998;53,080002;52,380001;1495239;45,186577;0,457;0,7237;0,3005685;-0,04
53,16;52,91;53,189999;52,75;1588109;45,254681;0,4;0,7213;0,3005685;-0,04
52,349998;53,16;53,16;53,16;0;45,254681;0,2795;0,7212;0,3005685;0,02
52,48;53,5;53,52;52,220001;1738481;44,565132;0,159;0,7213;0,3005685;0,02
52,25;52,32;52,549999;51,740002;1103156;44,6758;0,126;0,7207;0,3005685;0,02
51,080002;52,540001;52,990002;52,060001;1494276;44,480003;0,108;0,7177;0,3005685;0,02
51,880001;50,799999;51,189999;50,52;2509801;44,725174;0,26;0,7182;0,3005685;0,02
52,279999;51,389999;51,959999;51,34;2189550;45,42564;0,239;0,7213;0,3005685;0,02
52,560001;51,77;52,459999;51,720001;1493050;45,775879;0,222;0,727;0,3005685;0,02
54,299999;52,380001;53,02;52,330002;1938519;46,021046;0,191;0,727;0,3005685;0,02
54,68;53,049999;54,299999;52,900002;3298736;47,544571;0,184;0,7296;0,3005685;0,02
54,740002;54,619999;54,75;54,23;2108252;47,877289;0,177;0,7294;0,3005685;0,02
55,049999;54,5;55,169998;54,25;2252526;47,929829;0,172;0,7291;0,3005685;0,02
55,220001;54,82;55,599998;54,52;2134674;48,201263;0,169;0,7297;0,3005685;0,02
54,310001;55,07;55,529999;54,68;1409341;48,350113;0,177;0,729;0,3005685;0,02
54,400002;55,169998;55,23;53,919998;1994081;47,553329;0,196;0,7301;0,3005685;0,02
54,18;53,93;54,400002;53,66;1477298;47,63213;0,271;0,7319;0,3005685;0,02
53,93;54,5;54,639999;53,98;1461121;47,439499;0,337;0,7323;0,3005685;0,02
54,200001;53,98;54,16;53,52;1168045;47,2206;0,396;0,7336;0,3005685;0,02
54;54,009998;54,200001;53,709999;758731;47,457012;0,425;0,73;0,3005685;0,02
54,099998;54,09;54,299999;53,689999;1149608;47,281891;0,469;0,7345;0,3005685;0,02
54,75;54,220001;54,220001;53,5;1174782;47,36945;0,239;0,7356;0,3005685;0,02
54,630001;54,040001;54,849998;54,040001;1027363;47,938583;0,244;0,7345;0,3005685;0,02
54,610001;54,919998;54,959999;54,41;1543470;47,833515;0,448;0,7328;0,3005685;0,02
54,490002;54,57;54,869999;54,34;888753;47,816006;0,226;0,735;0,3005685;-0,04
54,330002;54,060001;54,560001;53,990002;1267870;47,710938;0,191;0,7342;0,3005685;-0,04
54,639999;54,48;54,889999;54,130001;1034500;47,570835;0,142;0,7341;0,3005685;-0,04
54,189999;54,279999;55,110001;54,080002;1463055;47,842274;0,104;0,7345;0,3005685;-0,04
54,560001;54,529999;54,639999;53,560001;2005903;47,44825;0,067;0,7331;0,3005685;-0,04
54,939999;54,389999;54,560001;53,77;834911;47,772224;0,053;0,7357;0,3005685;-0,04
54,509998;54,720001;54,939999;54,310001;1112965;48,104946;0,065;0,7383;0,3005685;-0,04
53,950001;54,700001;55,07;54,389999;1614193;47,728443;0,06;0,7389;0,3005685;-0,04
53,169998;54,009998;54,849998;53,950001;1552821;47,238113;0,043;0,738;0,3005685;-0,04
52,93;53,939999;54,080002;53,169998;2089830;46,555149;0,026;0,7392;0,3005685;-0,04
53,400002;52,959999;53,209999;52,529999;1900638;46,345009;0,027;0,7368;0,3005685;-0,04
53,509998;52,939999;53,529999;52,740002;1231099;46,756538;0,03;0,7383;0,3005685;-0,04
53,990002;53,349998;54,360001;53,18;1858165;46,852848;0,015;0,7368;0,3005685;-0,04
54,02;54;54,330002;53,84;1869061;47,273136;0,01;0,7336;0,3005685;-0,04
53,630001;54,099998;54,259998;53,82;4259991;47,299404;0,025;0,7366;0,3005685;-0,04
54,209999;53,900002;54,07;53,400002;1071866;46,957928;0,031;0,7357;0,3005685;-0,04
53,560001;53,630001;54,32;53,560001;1172792;47,465767;0,036;0,7355;0,3005685;-0,04
54,68;54,040001;54,549999;53,560001;1412420;46,896633;0,043;0,7335;0,3005685;-0,04
54,5;54,389999;55,720001;54,209999;3198755;47,877289;0,036;0,7359;0,3005685;-0,04
54,240002;54,869999;54,990002;54,389999;1602419;47,719688;0,025;0,7331;0,3005685;-0,04
55,09;54,73;54,740002;54,119999;1317401;47,492035;0,336;0,7304;0,3005685;-0,04
54,880001;55,200001;55,549999;54,869999;2473493;48,23629;0,026;0,731;0,3005685;-0,32
55,720001;54,869999;55,369999;54,66;1425031;48,052414;0,023;0,7324;0,3005685;-0,32
55,450001;54,799999;55,75;54,639999;1545614;48,78791;0,032;0,7348;0,3005685;-0,32
54,880001;55,540001;55,810001;55,299999;859817;48,551502;0,032;0,7359;0,3005685;-0,32
54,470001;55,259998;55,439999;54,799999;1276050;48,052414;0,029;0,7355;0,3005685;-0,32
54,900002;54,959999;55,16;54,470001;1172273;47,69342;0,027;0,7345;0,3005685;-0,32
53,900002;54,700001;55,099998;54,5;1072420;48,069927;0,033;0,7331;0,3005685;-0,32
54,580002;54,900002;55,139999;53,810001;1738689;47,194332;0,036;0,7352;0,3005685;-0,32
54,709999;54,110001;54,619999;53,959999;1456941;47,789738;0,05;0,7353;0,3005685;-0,32
55,200001;54,700001;54,919998;54,450001;1105696;47,903564;0,052;0,7338;0,3005685;-0,32
56,860001;55,900002;56,439999;55,200001;2502272;48,3326;0,034;0,737;0,3005685;-0,32
56,189999;55,330002;56,880001;55,330002;3054567;49,786079;0,036;0,7388;0,3005685;-0,32
56,200001;56,5;57,32;56,040001;2216138;49,199432;0,039;0,7398;0,3005685;-0,32
55,880001;55,77;56,330002;55,700001;1668429;49,208191;0,037;0,7402;0,3005685;-0,32
56,950001;56,310001;56,619999;55,740002;1401335;48,928001;0,048;0,7396;0,3005685;-0,32
56,599998;56,25;56,950001;55,849998;1405282;49,864883;0,041;0,7425;0,3005685;-0,32
55,98;57;57,439999;56,299999;1982820;49,558426;0,047;0,7427;0,3005685;-0,32
55,060001;56,5;56,709999;55,75;1992527;49,01556;0,042;0,7424;0,3005685;-0,32
55,529999;55,560001;56,98;54,860001;2527218;48,210018;0,043;0,7445;0,3005685;-0,32
55,73;56,5;56,5;55,049999;1796851;48,621544;0,044;0,744;0,3005685;-0,32
55,029999;55,700001;56,110001;55,139999;1147762;48,796665;0,032;0,7457;0,3005685;-0,32
54,09;55,700001;55,720001;54,98;1438192;48,18375;0,035;0,7475;0,3005685;-0,32
53,990002;54,919998;55,16;53,970001;2558391;47,360695;0,177;0,7474;0,3005685;-0,32
53,93;54,040001;54,360001;53,310001;2263949;47,273136;0,023;0,7446;0,3005685;0,44
54,27;54,27;54,290001;53,77;1812732;47,2206;0,029;0,7452;0,3005685;0,44
54,16;54,040001;54,490002;53,860001;1290460;47,518303;0,031;0,748;0,3005685;0,44
53,740002;53,970001;54,560001;53,77;1585989;47,421989;0,021;0,7487;0,3005685;0,44
53,139999;54,360001;54,5;53,66;2540472;47,054237;0,014;0,749;0,3005685;0,44
53,310001;53,240002;53,560001;52,700001;2175478;46,528881;0,019;0,7455;0,3005685;0,44
53,07;53,369999;53,439999;53,07;1316578;46,677738;0,01;0,7469;0,3005685;0,44
53,009998;53,16;53,299999;52,84;1425613;46,467598;0,009;0,7486;0,3005685;0,44
53,240002;53,43;53,490002;52,91;1552245;46,415058;0,019;0,7474;0,3005685;0,44
52,91;52,939999;53,57;52,759998;1184639;46,616444;0,014;0,7474;0,3005685;0,44
53,299999;53,5;53,93;52,700001;1823458;46,327499;0,007;0,7472;0,3005685;0,44
53,18;53,400002;53,630001;53,110001;905374;46,66898;0,006;0,7483;0,3005685;0,44
52,990002;53,330002;53,380001;52,860001;1095107;46,563904;0,005;0,7508;0,3005685;0,44
53,41;53,25;53,299999;52,830002;693348;46,397545;0,013;0,7526;0,3005685;0,44
52,720001;53,07;53,82;52,990002;1279583;46,765293;0,014;0,7528;0,3005685;0,44
53,849998;53,32;53,330002;52,560001;1061299;46,161137;0,006;0,7558;0,3005685;0,44
54,150002;53,189999;53,880001;53,189999;1221624;47,150551;0,019;0,758;0,3005685;0,44
53,869999;53,709999;54,25;53,349998;1263223;47,413231;0,009;0,7573;0,3005685;0,44
53,34;54;54,139999;53,73;789960;47,168064;0,011;0,7574;0,3005685;0,44
53,139999;53,599998;53,880001;53,150002;1252058;46,704006;-0,004;0,759;0,3005685;0,44
53,549999;53,57;53,619999;52,720001;1880030;46,528881;0,101;0,7592;0,3005685;0,44
53,73;53,299999;53,57;53,150002;909162;46,887878;-0,013;0,7612;0,3005685;-0,38
54,209999;53,639999;54,049999;53,580002;1054980;47,045483;-0,007;0,7621;0,3005685;-0,38
55,310001;54,32;54,990002;54,119999;2242896;47,465767;-0,006;0,7612;0,3005685;-0,38
54,950001;54;55,459999;53,799999;2800622;48,428917;0,003;0,7712;0,3005685;-0,38
54,759998;55,450001;55,459999;54,75;1294585;48,113705;0;0,7717;0,3005685;-0,38
54,5;54,810001;54,880001;54,369999;838106;47,947342;0,003;0,7723;0,3005685;-0,38
54,369999;54,700001;54,830002;54,34;980257;47,719688;0,012;0,7744;0,3005685;-0,38
54,490002;54,290001;54,509998;54,049999;996334;47,605865;-0,024;0,7743;0,3005685;-0,38
54,169998;54,59;54,599998;53,959999;1064124;47,710938;-0,016;0,7727;0,3005685;-0,38
53,990002;54,68;54,700001;53,950001;895255;47,43074;-0,014;0,773;0,3005685;-0,38
53,630001;54;54,5;53,709999;1371869;47,273136;-0,011;0,7729;0,3005685;-0,38
53,470001;54,040001;54,150002;53,400002;1609668;46,957928;0,007;0,7727;0,3005685;-0,38
53,669998;53,990002;54,459999;53,299999;1824233;46,817825;0,007;0,7716;0,3005685;-0,38
53,619999;53,32;53,689999;52,919998;1471482;46,992947;0,003;0,7739;0,3005685;-0,38
53,419998;54,209999;54,209999;53,43;2804826;46,949162;0,007;0,7788;0,3005685;-0,38
52,77;53,009998;53,470001;52,84;1582730;46,774048;0,002;0,7799;0,3005685;-0,38
53,52;53,580002;53,639999;52,73;1852637;46,204918;0,015;0,7774;0,3005685;-0,38
52,029999;52,720001;53,610001;52,560001;1492061;46,861607;0,022;0,7814;0,3005685;-0,38
52,279999;52,889999;53,029999;52,029999;3917937;45,556976;-0,003;0,7845;0,3005685;-0,38
52,200001;52,029999;52,599998;51,57;1306676;45,775879;-0,017;0,7876;0,3005685;-0,38
53;52,25;52,509998;51,880001;1386232;45,705833;-0,022;0,7883;0,3005685;-0,38
52,209999;52,490002;53,240002;52,240002;1963969;46,406303;0,197;0,7916;0,3005685;-0,38
51,59;53,07;53,330002;52,040001;1802664;45,714584;-0,032;0,794;0,3005685;0,03
52;52,060001;52,23;51,59;3156260;45,171719;-0,033;0,7903;0,3005685;0,03
51,82;51,790001;52,360001;50,75;2582068;45,530712;-0,045;0,7993;0,3005685;0,03
51,040001;52,509998;52,599998;51,669998;1765008;45,373104;-0,014;0,7956;0,3005685;0,03
51,16;51,82;51,860001;51,040001;1725115;44,690144;-0,033;0,7918;0,3005685;0,03
51,029999;50,970001;51,459999;50,84;1687161;44,795216;-0,015;0,7882;0,3005685;0,03
50,790001;51,669998;51,669998;50,900002;1769572;44,681385;-0,015;0,7866;0,3005685;0,03
50,700001;50,950001;51,389999;50,5;1743175;44,471249;-0,006;0,792;0,3005685;0,03
50,490002;50,349998;50,779999;50,119999;1972677;44,392445;-0,018;0,7886;0,3005685;0,03
50,310001;50,349998;50,580002;49,955002;2460597;44,208572;-0,026;0,7895;0,3005685;0,03
50,470001;53,400002;53,5;50,220001;5504816;44,050964;-0,011;0,7838;0,3005685;0,03
50,91;50,73;52,200001;49,834999;4957353;44,191055;-0,012;0,7824;0,3005685;0,03
50,110001;50,470001;50,93;50,130001;4044140;44,576317;-0,014;0,7833;0,3005685;0,03
50,93;50,25;50,639999;49,880001;2920063;43,875843;-0,003;0,7824;0,3005685;0,03
50,599998;49,904999;50,93;49,900002;1810789;44,593834;0,012;0,7856;0,3005685;0,03
51,029999;51,080002;51,119999;50,34;1711922;44,304886;0,017;0,7895;0,3005685;0,03
50,599998;50,599998;51,130001;49,875;1810206;44,681385;0,014;0,7906;0,3005685;0,03
50,75;50,77;50,93;50,509998;1269482;44,304886;0,018;0,7893;0,3005685;0,03
51,59;51,209999;51,349998;50,549999;1534320;44,436226;0,013;0,7867;0,3005685;0,03
52,209999;51,400002;51,830002;51,330002;1650417;45,171719;0,01;0,7845;0,3005685;0,03
52,700001;51,919998;52,41;51,869999;1507956;45,714584;0,006;0,7836;0,3005685;0,03
54,220001;52,709999;52,799999;51,799999;2252034;46,143627;0,002;0,7923;0,3005685;0,03
53,459999;53,860001;54,459999;53,459999;3230024;47,474525;0,082;0,7981;0,3005685;0,03
53,209999;54,189999;54,389999;53,450001;1587156;46,809071;-0,035;0,801;0,3005685;-0,17
54,310001;53,549999;53,939999;53,16;1850902;46,590176;-0,039;0,7955;0,3005685;-0,17
54,599998;53,689999;54,400002;53,599998;1802268;47,553329;-0,042;0,8007;0,3005685;-0,17
53,5;54,240002;55,27;53,990002;1957564;47,807243;-0,037;0,8041;0,3005685;-0,17
54;54,84;54,84;53,299999;2275376;46,844097;-0,038;0,8055;0,3005685;-0,17
54,41;53,540001;54,029999;53,43;1309400;47,281891;-0,032;0,8036;0,3005685;-0,17
53,73;54,25;54,709999;54,139999;1237215;47,640881;-0,036;0,8047;0,3005685;-0,17
54,09;54,220001;54,220001;53,52;1886336;47,045483;-0,027;0,8015;0,3005685;-0,17
54,330002;53,990002;54,369999;53,59;1585518;47,360695;-0,028;0,8016;0,3005685;-0,17
54,330002;54,470001;54,470001;53,75;1282240;47,570835;-0,029;0,8013;0,3005685;-0,17
54,639999;54,07;54,419998;53,630001;1199346;47,570835;-0,027;0,8028;0,3005685;-0,17
54,68;54,5;54,779999;54,25;1038866;47,842274;-0,022;0,798;0,3005685;-0,17
54,779999;54,650002;54,919998;54,490002;913719;47,877289;-0,023;0,7974;0,3005685;-0,17
56;54,869999;54,939999;54,450001;1312963;47,964855;-0,019;0,7974;0,3005685;-0,17
56,110001;55;56,189999;54,740002;2457603;49,033073;-0,011;0,8057;0,3005685;-0,17
56,130001;56,139999;56,560001;55,970001;1411889;49,129391;-0,006;0,8041;0,3005685;-0,17
55,610001;56,110001;56,490002;55,869999;1495458;49,1469;0,017;0,8009;0,3005685;-0,17
56,169998;56,130001;56,689999;55,57;1761236;48,691593;0,046;0,7982;0,3005685;-0,17
56,75;55,66;56,299999;55,369999;1035465;49,181919;0,029;0,8012;0,3005685;-0,17
56,450001;56,360001;56,799999;56,029999;1143291;49,689766;0,128;0,8022;0,3005685;-0,17
56,59;56,369999;56,91;56,290001;1057110;49,427094;-0,007;0,8015;0,3005685;0,08
56,18;56,73;56,889999;56,310001;1134997;49,549675;-0,025;0,8063;0,3005685;0,08
55,650002;56,189999;56,34;56,009998;1358938;49,190681;-0,023;0,8116;0,3005685;0,08
57;56,240002;56,900002;55,459999;2008053;48,72662;-0,036;0,8041;0,3005685;0,08
56,599998;56;57;56;1915020;49,908661;-0,038;0,8133;0,3005685;0,08
55,849998;56,68;56,959999;56,200001;1076761;49,558426;-0,052;0,8137;0,3005685;0,08
55,860001;56,259998;56,459999;55,619999;2270025;48,901737;-0,04;0,8049;0,3005685;0,08
55,41;55,939999;56,419998;55,759998;1458659;48,910492;-0,025;0,8053;0,3005685;0,08
53,84;55,610001;55,810001;55,09;1740162;48,516472;-0,014;0,8076;0,3005685;0,08
52,830002;55;55,150002;53,77;2460670;47,1418;-0,021;0,8024;0,3005685;0,08
53,25;53,5;54,299999;52,779999;2165345;46,257454;-0,016;0,8051;0,3005685;0,08
52,889999;53,07;53,34;51,5;3411999;46,625198;-0,019;0,7994;0,3005685;0,08
54,02;52,830002;53,27;52,330002;2120525;46,309986;-0,026;0,8068;0,3005685;0,08
54,119999;53,59;54,029999;53,009998;2622312;47,299404;-0,03;0,8144;0,3005685;0,08
54,369999;54,25;54,68;53,34;3125830;47,386959;-0,055;0,8155;0,3005685;0,08
54,52;53,98;54,639999;53,950001;1071574;47,605865;-0,051;0,8159;0,3005685;0,08
54,32;54,490002;54,759998;54,139999;1310296;47,737202;-0,077;0,8213;0,3005685;0,08
54,869999;54,5;54,889999;54,259998;202732;47,56208;-0,085;0,8197;0,3005685;0,08
54;54,099998;54,869999;53,880001;1066493;48,043652;-0,06;0,821;0,3005685;0,08
54,450001;54,779999;54,799999;54;878946;47,281891;-0,077;0,822;0,3005685;0,08
53,860001;54,049999;54,470001;53,889999;239094;47,675907;0,144;0,8227;0,3005685;0,08
52,48;54,830002;54,889999;53,599998;1014791;47,159309;-0,079;0,8312;0,1067064;-1
52,32;53,400002;54,299999;52,419998;2020889;45,950996;-0,074;0,8377;0,1067064;-1
52,93;53,5;53,900002;52,32;1921918;45,810898;-0,075;0,8389;0,1067064;-1
54,459999;52,650002;53,349998;52,25;1440317;46,345009;-0,069;0,8472;0,1067064;-1
53,220001;53,490002;54,529999;53;2169914;47,684662;-0,07;0,848;0,1067064;-1
54,209999;54,25;54,450001;52,849998;2005852;46,598934;-0,047;0,8451;0,1067064;-1
54,470001;53,34;54,439999;53,34;1804654;47,465767;-0,063;0,8462;0,1067064;-1
53,610001;53,720001;54,779999;53,509998;2302025;47,69342;-0,069;0,8488;0,1067064;-1
54,75;54,09;54,810001;53,360001;2240773;46,940411;-0,067;0,8484;0,1067064;-1
55,619999;54,02;54,799999;51,880001;2974605;47,938583;-0,067;0,863;0,1067064;-1
55,720001;54,400002;55,970001;54,400002;2580130;48,700348;-0,081;0,8701;0,1067064;-1
56,380001;55,68;56,080002;55,52;1574928;48,78791;-0,075;0,8597;0,1067064;-1
56,84;55,599998;56,380001;55,07;2143949;49,365799;-0,081;0,864;0,1067064;-1
57,720001;56,740002;56,990002;56,07;2522703;49,76857;-0,068;0,863;0,1067064;-1
60;56,77;57,810001;56,299999;2901805;50,539093;-0,036;0,8759;0,1067064;-1
60,16;58,25;60,240002;58,02;3596146;52,535439;-0,019;0,8891;0,1067064;-1
60,07;59,869999;60,490002;59,759998;2400156;52,675529;-0,033;0,8884;0,1067064;-1
59,880001;60;60,470001;59,52;2473344;52,596733;-0,019;0,877;0,1067064;-1
60,16;60,459999;60,529999;59,580002;1889949;52,430367;-0,029;0,8818;0,1067064;-1
59,57;59,759998;60,330002;59,650002;2243867;52,675529;-0,028;0,8821;0,1067064;-1
59,34;60,48;60,5;59,18;2858751;52,158932;0,086;0,8862;0,1067064;-1
59,32;59,740002;59,900002;59,049999;1795431;51,957542;-0,024;0,8817;0,1067064;0,67
59;59,540001;59,599998;59,09;2570403;51,940033;-0,034;0,8734;0,1067064;0,67
59,119999;59,080002;59,299999;58,779999;1815074;51,659847;-0,037;0,8753;0,1067064;0,67
58,889999;58,740002;59,25;58,580002;1487622;51,764912;-0,026;0,875;0,1067064;0,67
58,5;59,259998;59,27;58,650002;1289218;51,56353;-0,037;0,8815;0,1067064;0,67
58,669998;58,299999;58,66;57,700001;1937754;51,22205;-0,042;0,8821;0,1067064;0,67
58,669998;58,830002;59,209999;58,419998;1755446;51,370895;-0,041;0,8831;0,1067064;0,67
58,139999;58,52;58,830002;58,299999;1538203;51,370895;-0,048;0,8846;0,1067064;0,67
57,919998;58,439999;58,599998;57,220001;2538812;50,906837;-0,045;0,8794;0,1067064;0,67
57,200001;58,5;58,540001;57,669998;2395509;50,714207;-0,046;0,877;0,1067064;0,67
57,849998;57,639999;57,75;56,970001;1850498;50,083778;-0,049;0,8769;0,1067064;0,67
58,220001;56,91;57,889999;56,82;1852985;50,652916;-0,04;0,8771;0,1067064;0,67
59,150002;58,580002;58,580002;57,939999;1867536;50,976887;-0,038;0,8802;0,1067064;0,67
60;58,02;59,150002;58,02;1721452;51,791183;-0,034;0,878;0,1067064;0,67
59,73;58,560001;60,07;57,59;4978998;52,535439;-0,043;0,8796;0,1067064;0,67
60,490002;59,990002;60;59,439999;2378115;52,299026;-0,044;0,8807;0,1067064;0,67
60,470001;59,889999;60,700001;59,860001;2640719;52,964474;-0,048;0,8821;0,1067064;0,67
61,849998;60,400002;60,84;60,18;2128972;52,946964;-0,046;0,8805;0,1067064;0,67
62,330002;60,400002;61,98;60,09;2199492;54,155277;-0,062;0,8917;0,1067064;0,67
61,799999;61,580002;62,380001;61,5;2307937;54,575565;0,064;0,8915;0,1067064;0,67
61,5;62,080002;62,290001;61,52;1411829;54,1115;-0,055;0,8933;0,1067064;0,65
61,369999;61,799999;62,380001;61,400002;1427175;53,84882;-0,063;0,8941;0,1067064;0,65
62,400002;61,59;61,779999;60,93;2945791;53,734997;-0,06;0,9034;0,1067064;0,65
62,419998;61,5;62,549999;61,43;1697729;54,636856;-0,056;0,9065;0,1067064;0,65
61,790001;62,259998;62,619999;62,049999;1657253;54,654362;-0,064;0,9208;0,1067064;0,65
60,849998;62;62,169998;61,619999;1207807;54,102745;-0,064;0,922;0,1067064;0,65
61,970001;61,610001;61,669998;60,799999;1418426;53,279686;-0,064;0,934;0,1067064;0,65
61,630001;61,200001;62,310001;61,09;1927080;54,260349;-0,055;0,9457;0,1067064;0,65
62,189999;61,91;62,02;61,52;933032;53,962646;-0,055;0,9422;0,1067064;0,65
62,66;61,549999;62,200001;61,360001;1201660;54,45298;-0,04;0,9503;0,1067064;0,65
62,240002;62,099998;62,970001;62,060001;1721347;54,864506;-0,058;0,9456;0,1067064;0,65
62,880001;62,419998;62,759998;61,970001;1455325;54,496761;-0,041;0,943;0,1067064;0,65
62,630001;62,080002;63,02;61,970001;1475810;55,05714;-0,057;0,9396;0,1067064;0,65
62,75;62,75;63,18;62,290001;1778393;54,838238;-0,04;0,9415;0,1067064;0,65
62,66;62,5;63,09;62,380001;2449197;54,94331;-0,055;0,9267;0,1067064;0,65
62,98;62,650002;62,709999;62,029999;1107754;54,864506;-0,048;0,9151;0,1067064;0,65
62,16;62,580002;63,25;62,450001;1571081;55,144695;-0,059;0,9169;0,1067064;0,65
62,23;62,799999;63;62,060001;1400138;54,426712;-0,063;0,9102;0,1067064;0,65
62,919998;62,110001;62,23;61,060001;1975432;54,487999;-0,058;0,9158;0,1067064;0,65
62,689999;62,59;63,189999;62,150002;1728211;55,092155;-0,053;0,9182;0,1067064;0,65
62,619999;62,919998;63,279999;62,560001;1900503;54,890774;-0,05;0,9233;0,1067064;0,65
62,84;63,220001;63,389999;62,290001;2095773;54,829483;0,05;0,9309;0,1067064;0,65
63,400002;62,299999;63,330002;61,849998;1582834;55,02211;-0,07;0,9296;0,1067064;0,11
64,18;63,32;63,400002;62,77;1100853;55,512444;-0,079;0,9192;0,1067064;0,11
64,300003;63,869999;64,489998;63,560001;1587198;56,195404;-0,08;0,921;0,1067064;0,11
64,959999;64;64,300003;63,630001;1472219;56,300476;-0,074;0,9267;0,1067064;0,11
64,949997;64,089996;64,959999;64,010002;1687729;56,878368;-0,056;0,9366;0,1067064;0,11
65,110001;64,690002;64,970001;64,599998;1637232;56,86961;-0,07;0,9414;0,1067064;0,11
64,82;64,730003;65,239998;64,529999;1515854;57,009705;-0,072;0,9456;0,1067064;0,11
66,309998;65,360001;65,360001;64,459999;1655164;56,755783;-0,089;0,9351;0,1067064;0,11
66,800003;64,5;66,480003;63,84;3596151;58,06041;-0,074;0,9426;0,1067064;0,11
66,080002;66,300003;66,940002;66,050003;2779117;58,48946;-0,093;0,9345;0,1067064;0,11
66,089996;66,610001;67;65,919998;3206908;57,859032;-0,073;0,928;0,1067064;0,11
66,220001;65,959999;66,339996;65,790001;1753311;57,867775;-0,079;0,9299;0,1067064;0,11
66,800003;65,910004;66,489998;65,540001;2076911;57,981613;-0,084;0,9309;0,1067064;0,11
66,790001;66,239998;66,800003;65,970001;2419957;58,48946;-0,077;0,9326;0,1067064;0,11
66,980003;67,059998;67,18;65,82;2117185;58,480694;-0,08;0,9258;0,1067064;0,11
67,480003;67,260002;67,379997;66,440002;1647816;58,647057;-0,081;0,9205;0,1067064;0,11
66,370003;67,010002;67,739998;66,150002;1836093;59,084858;-0,081;0,9189;0,1067064;0,11
64,379997;66,959999;67,019997;65,800003;1556813;58,112949;-0,079;0,9106;0,1067064;0,11
