A1;A2;A3;A4;A5;A6;A7;A8;A9;A10
44,830002;44,435001;44,709999;44,029999;2233173;37,619278;-0,341;0,8865;-0,0953591;0,33
44,485001;44,314999;45,084999;44,18;2094408;37,957962;-0,343;0,8866;-0,0953591;0,33
45,349998;44,625;45,099998;44,310001;1601880;37,665848;-0,345;0,8938;-0,0953591;0,33
45,605;44,830002;45,619999;44,700001;3644146;38,398247;-0,341;0,8968;-0,0953591;0,33
46,830002;45,43;46,619999;45,305;5373144;38,614162;-0,329;0,8981;-0,0953591;0,33
47,82;46,025002;47,395;45,985001;6625222;39,651382;-0,338;0,8935;-0,0953591;-0,24
47,380001;47,259998;47,965;46,389999;5280566;40,489624;-0,339;0,8959;-0,0953591;-0,24
46,720001;47,98;48,18;47,294998;3498667;40,117069;-0,339;0,8975;-0,0953591;-0,24
46,974998;47,525002;47,66;46,685001;2740401;39,558243;-0,341;0,8896;-0,0953591;-0,24
47,825001;46,889999;47,200001;46,209999;2832553;39,774151;-0,354;0,8895;-0,0953591;-0,24
47,93;46,990002;47,889999;46,509998;4367876;40,493855;-0,337;0,8869;-0,0953591;-0,24
46,875;47,735001;48,689999;47,345001;3766809;40,582756;-0,342;0,892;-0,0953591;-0,24
46,014999;46,919998;47,279999;46,130001;3757390;39,68948;-0,344;0,8916;-0,0953591;-0,24
45,945;47,18;47,384998;46,014999;3078132;38,961308;-0,346;0,8896;-0,0953591;-0,24
45,685001;46,360001;46,505001;45,720001;4109031;38,902042;-0,342;0,8895;-0,0953591;-0,24
44,639999;45,805;46,465;45,169998;3884763;38,6819;-0,345;0,8895;-0,0953591;-0,24
44,93;45,5;45,650002;44,5;8034055;37,797085;-0,346;0,896;-0,0953591;-0,24
44,955002;45,095001;45,345001;44,724998;2738348;38,042633;-0,347;0,8943;-0,0953591;-0,24
46,240002;44,98;45,34;44,599998;2763759;38,063805;-0,346;0,8956;-0,0953591;-0,24
47,299999;46,060001;46,5;45,82;4645652;39,151821;-0,347;0,8977;-0,0953591;-0,24
46,955002;46,674999;47,474998;46,375;5030250;40,049332;-0,342;0,8897;-0,0953591;-0,24
45,419998;46,955002;47,349998;46,584999;3697080;39,757221;-0,345;0,8913;-0,0953591;-0,24
45,185001;46,575001;46,645;45,130001;3919481;38,45752;-0,345;0,8874;-0,0953591;-0,24
45,615002;45,799999;45,919998;44,525002;4208318;38,258545;-0,343;0,893;-0,0953591;-0,24
45,404999;45,215;46,240002;45,185001;3447639;38,622627;-0,346;0,8935;-0,0953591;-0,24
45,77;46,09;46,34;45,200001;2463934;38,444817;-0,343;0,8905;-0,0953591;-0,24
45,615002;43,900002;45,849998;43,235001;6379925;38,753868;-0,329;0,8897;-0,0953591;-0,24
46,029999;45,799999;45,994999;45,125;1773168;38,622627;-0,321;0,8915;-0,0953591;0,03
47,599998;45,724998;46,48;45,485001;2739790;38,97401;-0,344;0,8961;-0,0953591;0,03
48,549999;45,755001;47,599998;45,575001;5192510;40,303345;-0,342;0,8928;-0,0953591;0,03
49,310001;47,860001;48,869999;47,755001;5924485;41,107719;-0,346;0,8953;-0,0953591;0,03
49,099998;48,465;49,48;48,125;6422293;41,751217;-0,349;0,8949;-0,0953591;0,03
48,549999;49;49,389999;48,490002;3801568;41,573406;-0,345;0,8963;-0,0953591;0,03
48,334999;48,77;49,18;48,264999;5893035;41,107719;-0,348;0,9044;-0,0953591;0,03
46,935001;48,650002;48,669998;47,959999;3989760;40,925674;-0,347;0,9082;-0,0953591;0,03
48,195;47,904999;47,904999;46,544998;4343630;39,740284;-0,348;0,9066;-0,0953591;0,03
48,5;47,189999;48,924999;47,080002;4201787;40,807137;-0,35;0,9088;-0,0953591;0,03
49,314999;47,895;48,860001;47,865002;2779677;41,065384;-0,352;0,9099;-0,0953591;0,03
50;48,740002;49,68;48,685001;4579118;41,755447;-0,349;0,9114;-0,0953591;0,03
51,060001;49,849998;50,07;49,209999;5396558;42,335445;-0,351;0,9117;-0,0953591;0,03
51,639999;49,950001;51,060001;49,855;6512978;43,23296;-0,349;0,9152;-0,0953591;0,03
52,689999;51,16;51,639999;50,790001;4924105;43,724049;-0,348;0,9199;-0,0953591;0,03
52,82;51,860001;53,09;51,860001;4845525;44,613094;-0,35;0,9189;-0,0953591;0,03
52,91;52,689999;52,82;52,16;3465059;44,723164;-0,352;0,9209;-0,0953591;0,03
53,5;52,919998;53,290001;52,419998;3679695;44,79937;-0,351;0,9159;-0,0953591;0,03
53,970001;53,18;53,5;52,73;4723863;45,298927;-0,354;0,9159;-0,0953591;0,03
52,84;52,740002;54;52,439999;4182906;45,69688;-0,351;0,9152;-0,0953591;0,03
52,740002;53,299999;54;52,709999;4015008;44,740101;-0,332;0,9122;-0,0953591;0,03
50,759998;53,240002;53,330002;52,419998;3134880;44,655434;-0,348;0,9056;-0,0953591;-0,02
51,509998;51,689999;51,900002;50,759998;4858376;42,978943;-0,343;0,8994;-0,0953591;-0,02
50,639999;50,75;52,040001;50,32;3754115;43,613976;-0,343;0,9012;-0,0953591;-0,02
52,529999;51,259998;51,380001;50,400002;3112746;42,877338;-0,343;0,8992;-0,0953591;-0,02
53,119999;51,970001;52,529999;51,669998;3680697;44,477619;-0,344;0,9063;-0,0953591;-0,02
54,799999;52,400002;53,32;52,09;3607638;44,977177;-0,344;0,9053;-0,0953591;-0,02
55,41;51,41;54,799999;51,049999;7603787;46,399651;-0,356;0,9134;-0,0953591;-0,02
54,75;55,77;57,049999;55,119999;7805322;46,916142;-0,353;0,9192;-0,0953591;-0,02
55,66;55,970001;56,290001;54,23;4636310;46,357315;-0,35;0,9216;-0,0953591;-0,02
55,490002;55,400002;56,459999;55,18;4745943;47,127823;-0,347;0,9326;-0,0953591;-0,02
54,18;55,650002;55,849998;54,93;3442268;46,983879;-0,349;0,9321;-0,0953591;-0,02
54,599998;55,549999;55,93;53,950001;4367648;45,874691;-0,356;0,937;-0,0953591;-0,02
54,389999;53,700001;54,599998;53,389999;3669850;46,230305;-0,349;0,9369;-0,0953591;-0,02
54,5;55;55,259998;53,98;4165710;46,052498;-0,35;0,9457;-0,0953591;-0,02
55,77;54,75;54,990002;54,209999;2437502;46,145638;-0,349;0,9414;-0,0953591;-0,02
55,650002;55,099998;56,450001;54,48;4327502;47,220955;-0,351;0,9447;-0,0953591;-0,02
55,290001;55,790001;56,16;54,84;3287660;47,11935;-0,348;0,9494;-0,0953591;-0,02
54,939999;55,580002;56,09;55,080002;1710239;46,814541;-0,352;0,9468;-0,0953591;-0,02
53,5;55,419998;55,52;54,619999;2037572;46,518188;-0,35;0,943;-0,0953591;-0,02
54,389999;54,66;54,779999;53,240002;3796934;45,298927;-0,353;0,9449;-0,0953591;-0,02
54,779999;53,369999;54,5;53,119999;2899217;46,052498;-0,351;0,9418;-0,0953591;-0,02
55,900002;54,400002;55,27;53,970001;3968076;46,382713;-0,343;0,9426;-0,0953591;-0,02
54,59;54,68;55,900002;54,57;4231297;47,331028;-0,344;0,9422;-0,0953591;0,3
55,299999;55,5;55,66;54,310001;3954371;46,221844;-0,347;0,938;-0,0953591;0,3
58,150002;54,080002;55,75;53,779999;5112389;46,823002;-0,347;0,9324;-0,0953591;0,3
59,459999;54,919998;58,490002;54,869999;7171235;49,236126;-0,351;0,9318;-0,0953591;0,3
60,610001;59,209999;60,23;58,669998;6624205;50,345314;-0,349;0,9288;-0,0953591;0,3
60;59,450001;61,66;58,919998;7038460;51,319031;-0,346;0,9422;-0,0953591;0,3
59,209999;60,599998;60,880001;59,650002;4746014;50,802536;-0,348;0,9491;-0,0953591;0,3
59,73;60;60,57;59,09;4261370;50,133636;-0,35;0,9426;-0,0953591;0,3
58,59;58,790001;60,299999;58;4297010;50,573925;-0,352;0,9398;-0,0953591;0,3
61,700001;59,32;60,290001;58,580002;4813672;49,608677;-0,351;0,939;-0,0953591;0,3
60,959999;58,990002;62;58,900002;6936254;52,241943;-0,356;0,9602;-0,0953591;0,3
60,5;61,5;62;60,959999;7851503;51,615379;-0,354;0,9606;-0,0953591;0,3
61,470001;60,779999;61;60,189999;2991537;51,225891;-0,354;0,9582;-0,0953591;0,3
61,209999;60,57;61,470001;60,310001;2989963;52,047199;-0,354;0,9638;-0,0953591;0,3
61,580002;61,439999;61,889999;60,689999;2460689;51,827053;-0,353;0,9585;-0,0953591;0,3
61,169998;60,93;61,919998;60,93;2029868;52,140339;-0,354;0,956;-0,0953591;0,3
60,68;61,700001;62;60,889999;1821064;51,793182;-0,356;0,9567;-0,0953591;0,3
60,650002;60,599998;60,950001;60,509998;1270671;51,3783;-0,355;0,9566;-0,0953591;0,3
59,849998;60,669998;60,900002;60,259998;1465119;51,352898;-0,354;0,9621;-0,0953591;0,3
60,549999;60,23;60,459999;59,639999;1523556;50,675529;-0,355;0,9535;-0,0953591;0,3
60,349998;59,810001;60,639999;59,560001;2143675;51,268227;-0,329;0,947;-0,0953591;0,3
61,919998;60,119999;60,689999;59,849998;1259445;51,098881;-0,356;0,9567;0,2789897;-0,24
62,799999;60,93;62,48;60,560001;3185009;52,428215;-0,348;0,9629;0,2789897;-0,24
62,220001;62,380001;63,060001;61,98;3705545;53,173321;-0,345;0,9546;0,2789897;-0,24
62,490002;62,32;63,040001;61,59;3288420;52,682232;-0,354;0,9432;0,2789897;-0,24
61,189999;61,869999;62,709999;61,290001;3017783;52,910843;-0,356;0,9457;0,2789897;-0,24
60,849998;62,48;62,48;60,650002;3069806;51,810116;-0,351;0,9474;0,2789897;-0,24
60,619999;61,299999;61,400002;60,639999;3176613;51,522236;-0,351;0,9438;0,2789897;-0,24
60,549999;60,869999;61,139999;60,369999;2747204;51,327496;-0,351;0,9547;0,2789897;-0,24
62,16;60,389999;61,700001;60,189999;2660775;51,268227;-0,353;0,9387;0,2789897;-0,24
61,209999;61,09;62,509998;61,02;3252712;52,631428;-0,352;0,9413;0,2789897;-0,24
60,560001;61,02;61,549999;60,900002;2079490;51,827053;-0,353;0,9428;0,2789897;-0,24
59,689999;60,84;61,91;60,509998;2627533;51,276695;-0,352;0,9353;0,2789897;-0,24
59,759998;60,599998;60,720001;59,169998;3151600;50,540054;-0,352;0,9352;0,2789897;-0,24
60,060001;60,110001;60,459999;59,419998;2644796;50,599327;-0,351;0,9425;0,2789897;-0,24
59,18;59,59;60,439999;59,23;4119832;50,853344;-0,351;0,9364;0,2789897;-0,24
59,900002;59,5;59,779999;58,93;2142810;50,108234;-0,353;0,9303;0,2789897;-0,24
62,389999;59,549999;60,060001;59,400002;2029944;50,717865;-0,353;0,9301;0,2789897;-0,24
61,639999;60,68;62,540001;60,599998;4714420;52,826168;-0,354;0,931;0,2789897;-0,24
61,450001;62,59;63,349998;61,549999;4344401;52,191135;-0,352;0,9371;0,2789897;-0,24
60,279999;61,540001;61,57;60,610001;2455773;52,030266;-0,351;0,9341;0,2789897;-0,24
59,18;61,029999;61,459999;59,880001;2726655;51,039616;-0,35;0,9356;0,2789897;-0,24
60,630001;60,43;61,450001;59,18;3697937;50,108234;-0,345;0,9251;0,2789897;-0,24
60,259998;59,880001;60,75;59,540001;2939274;51,335964;-0,347;0,9295;0,2789897;0,12
61,139999;60,389999;60,66;59,720001;2570213;51,022678;-0,351;0,9254;0,2789897;0,12
60,009998;60,77;61,57;60,34;3001101;51,767784;-0,348;0,927;0,2789897;0,12
57,150002;61,5;62;60,009998;3173177;50,811005;-0,351;0,9312;0,2789897;0,12
56,060001;57,049999;58,23;56,990002;6259760;48,389416;-0,349;0,9356;0,2789897;0,12
56,689999;57;57,110001;54,790001;6207122;47,466507;-0,35;0,934;0,2789897;0,12
55,700001;57;57;55,830002;4888367;47,999928;-0,353;0,9377;0,2789897;0,12
56,349998;57,07;57,080002;55,509998;4233612;47,16169;-0,352;0,9412;0,2789897;0,12
56,779999;56;56,720001;55,48;3554095;47,712048;-0,354;0,943;0,2789897;0,12
57,490002;56,32;56,82;55,82;2541744;48,076134;-0,353;0,9467;0,2789897;0,12
57,02;56,98;58,279999;56,98;3734421;48,677296;-0,353;0,9458;0,2789897;0,12
55,75;57,490002;57,650002;57,009998;2820241;48,279343;-0,354;0,9373;0,2789897;0,12
55,630001;57,02;57,110001;55,380001;4155644;47,204025;-0,355;0,9411;0,2789897;0,12
55,790001;56,32;56,720001;55,349998;2330028;47,102421;-0,354;0,9415;0,2789897;0,12
55,799999;55,41;56,200001;54,959999;3196159;47,237892;-0,356;0,949;0,2789897;0,12
55,619999;55,959999;56,549999;54,700001;4064843;47,246357;-0,36;0,948;0,2789897;0,12
54,68;56;56,509998;55,150002;3164717;47,093948;-0,356;0,944;0,2789897;0,12
54,740002;55,200001;55,73;53,959999;4135354;46,298046;-0,359;0,9463;0,2789897;0,12
55,130001;55,189999;55,41;54,669998;2935247;46,34885;-0,357;0,9422;0,2789897;0,12
57,59;54,75;55,43;54,619999;3605152;46,679062;-0,345;0,9412;0,2789897;0,12
57,669998;55,889999;57,959999;55,740002;5436640;48,761963;-0,35;0,9474;0,2789897;0,64
59,310001;57,91;58,110001;57,490002;3819429;48,8297;-0,351;0,9501;0,2789897;0,64
58,700001;57,700001;59,939999;57,529999;4950723;50,218307;-0,349;0,9466;0,2789897;0,64
58,84;58,990002;59,48;58,459999;2809388;49,701813;-0,352;0,9435;0,2789897;0,64
59,349998;59;59,09;58,09;2755034;49,820351;-0,353;0,9452;0,2789897;0,64
60,790001;59;59,889999;58,560001;3422590;50,252174;-0,353;0,9473;0,2789897;0,64
61,860001;59,330002;61,169998;59,220001;5616477;51,471436;-0,353;0,9451;0,2789897;0,64
61,18;60,959999;62,240002;60,84;6413094;52,377415;-0,352;0,9384;0,2789897;0,64
59,849998;61,299999;61,98;61,139999;3102950;51,801655;-0,353;0,9372;0,2789897;0,64
60,09;61,220001;61,32;59,650002;4114290;50,675529;-0,354;0,9394;0,2789897;0,64
60,689999;59,380001;60,220001;59,279999;3492638;50,878738;-0,354;0,9406;0,2789897;0,64
60,279999;61,220001;62;60,52;5451293;51,386761;-0,354;0,9314;0,2789897;0,64
59,650002;60,869999;61,869999;60,060001;6076097;51,039616;-0,353;0,9309;0,2789897;0,64
60,259998;60,029999;60,43;59,599998;2123537;50,506187;-0,35;0,93;0,2789897;0,64
60,290001;60,349998;61,849998;60,040001;4120914;51,022678;-0,347;0,9252;0,2789897;0,64
61,099998;59,41;60,860001;58,959999;3657229;51,04808;-0,357;0,9258;0,2789897;0,64
60,459999;60,549999;61,540001;59,950001;3635753;51,733917;-0,357;0,927;0,2789897;0,64
60,360001;61,099998;61,110001;60,220001;2643444;51,192024;-0,356;0,9255;0,2789897;0,64
61,919998;59,400002;60,59;59,16;2867677;51,107353;-0,357;0,9187;0,2789897;0,64
62,040001;60,580002;62,07;60,299999;3658366;52,428215;-0,357;0,9201;0,2789897;0,64
61,799999;62,450001;62,779999;61,450001;4058229;52,529823;-0,357;0,9302;0,2789897;0,64
62,43;62,799999;62,799999;61,09;3106664;52,326611;-0,356;0,9317;0,2789897;0,64
61,220001;61,490002;62,43;61,279999;4030526;52,860043;-0,355;0,935;0,2789897;0,64
60,709999;62,48;62,5;60,599998;3344854;51,835522;-0,353;0,9387;0,2789897;0,09
60,099998;61,060001;61,369999;60,040001;3359772;51,403702;-0,351;0,9377;0,2789897;0,09
60,75;60,98;61,400002;60,099998;4681167;50,887207;-0,352;0,938;0,2789897;0,09
60,900002;59,580002;60,799999;59,049999;3907978;51,437569;-0,353;0,9383;0,2789897;0,09
60;60,669998;61,139999;60,290001;2703926;51,564575;-0,353;0,9417;0,2789897;0,09
59,389999;60,93;60,970001;59,82;2942441;50,802536;-0,357;0,9435;0,2789897;0,09
59,099998;59,5;60,23;59,009998;4574423;50,286041;-0,358;0,9409;0,2789897;0,09
58,299999;59,650002;59,959999;58,720001;3248594;50,040497;-0,359;0,9417;0,2789897;0,09
57,32;59,25;59,25;57,900002;4836489;49,363129;-0,358;0,9413;0,2789897;0,09
58,34;58,5;58,740002;57,240002;5836104;48,533356;-0,359;0,9347;0,2789897;0,09
60,650002;57,470001;58,720001;57,299999;4987203;49,396999;-0,359;0,9334;0,2789897;0,09
62;58,110001;60,959999;57,860001;7687773;51,352898;-0,358;0,9289;0,2789897;0,09
66,660004;60,889999;62,279999;60,25;9830775;52,495956;-0,358;0,9356;0,2789897;0,09
66,949997;68;68,400002;65,940002;15635826;56,44162;-0,358;0,9207;0,2789897;0,09
65,800003;66,870003;67,440002;66,449997;5475011;56,68716;-0,362;0,9151;0,2789897;0,09
64,989998;66,5;66,720001;65,599998;5537058;55,713451;-0,363;0,9195;0,2789897;0,09
64,779999;65,519997;65,599998;64,639999;4839559;55,027611;-0,362;0,9204;0,2789897;0,09
65,769997;64,589996;65,769997;64,400002;4471038;54,849804;-0,351;0,9183;0,2789897;0,09
66,150002;64,800003;65,769997;64,800003;4603584;55,688042;-0,356;0,917;0,2789897;0,05
66,370003;66,099998;66,360001;65,43;4251092;56,0098;-0,357;0,9167;0,2789897;0,05
67,879997;65;66,669998;64,889999;16917032;56,196075;-0,357;0,9137;0,2789897;0,05
66,839996;65,949997;68;65,830002;7417648;57,474602;-0,357;0,9103;0,2789897;0,05
66,660004;68,169998;68,199997;66,370003;9427090;56,594021;-0,356;0,9148;0,2789897;0,05
66,779999;67,900002;67,900002;66,379997;4960753;56,44162;-0,357;0,9182;0,2789897;0,05
66,410004;66,599998;67,230003;65,830002;3944703;56,543221;-0,358;0,9199;0,2789897;0,05
66,559998;67,139999;67,18;65,839996;4500596;56,229942;-0,361;0,9202;0,2789897;0,05
67,07;66,199997;66,800003;65,949997;3123427;56,356941;-0,358;0,9156;0,2789897;0,05
67,209999;67;67,07;66,010002;3542313;56,788769;-0,358;0,9108;0,2789897;0,05
65,110001;67,199997;67,540001;66,75;3225549;56,907303;-0,367;0,9023;0,2789897;0,05
64,360001;66,690002;67,419998;64,849998;4902431;55,129219;-0,359;0,8971;0,2789897;0,05
65,669998;64,800003;65,610001;63,599998;6779991;54,494186;-0,362;0,8986;0,2789897;0,05
65,459999;64,699997;65,879997;64,400002;5064001;55,603374;-0,36;0,8932;0,2789897;0,05
66,18;66,019997;66,169998;65,410004;3327832;55,425564;-0,359;0,8891;0,2789897;0,05
66,839996;65,199997;66,779999;65,019997;3776186;56,035202;-0,36;0,8906;0,2789897;0,05
66,559998;66,279999;66,900002;65,769997;3396154;56,594021;-0,359;0,8941;0,2789897;0,05
66,389999;67,099998;67,339996;66,510002;2793722;56,356941;-0,365;0,8918;0,2789897;0,05
66,349998;66,519997;66,68;65,260002;3753319;56,213005;-0,359;0,894;0,2789897;0,05
63,599998;66,209999;66,589996;65,809998;2266692;56,179138;-0,361;0,8958;0,2789897;0,05
62,82;63,099998;63,610001;62,619999;5403406;56,135006;-0,361;0,8946;0,2789897;0,05
62,990002;63,700001;64,07;62,799999;5190374;55,44656;-0,348;0,8892;0,2789897;0,05
63,400002;63;63,18;62,09;3333051;55,596607;-0,355;0,8908;0,2789897;0,01
63,099998;63,849998;64,489998;63,09;4343283;55,958481;-0,331;0,8868;0,2789897;0,01
62,450001;63,400002;63,689999;62,639999;1771291;55,693691;-0,373;0,8888;0,2789897;0,01
63,48;62,689999;62,939999;61,959999;3271002;55,119987;-0,358;0,8875;0,2789897;0,01
63,720001;62,34;64,349998;62,23;4585164;56,029091;-0,362;0,8878;0,2789897;0,01
64,510002;63,82;64,480003;62,830002;4052677;56,240921;-0,358;0,8912;0,2789897;0,01
63,389999;64,050003;64,940002;63,389999;4733126;56,938198;-0,36;0,8941;0,2789897;0,01
63,349998;64,470001;64,900002;63,040001;3405206;55,949654;-0,358;0,8926;0,2789897;0,01
62,400002;63,75;63,919998;63,09;2565311;55,914349;-0,358;0,8923;0,2789897;0,01
61,849998;63,73;64;62,27;3996069;55,075855;-0,358;0,8865;0,2789897;0,01
62,049999;62,240002;62,369999;61,080002;5378476;54,590408;-0,361;0,8969;0,2789897;0,01
63,060001;62,380001;62,880001;61,68;10471570;54,766937;-0,355;0,8929;0,2789897;0,01
62,549999;62,860001;63,599998;62,75;3238334;55,65839;-0,36;0,8955;0,2789897;0,01
62,139999;63,5;63,68;62,549999;2552864;55,208248;-0,362;0,8987;0,2789897;0,01
61,93;62,290001;62,419998;61,110001;4040572;54,846371;-0,362;0,8975;0,2789897;0,01
61,5;61,91;62;61,18;3356928;54,661022;-0,362;0,8963;0,2789897;0,01
61,599998;62,16;62,509998;61,18;2919202;54,28149;-0,362;0,8929;0,2789897;0,01
62,650002;61,799999;62,459999;61,389999;2765463;54,369751;-0,362;0,8926;0,2789897;0,01
64,330002;61,529999;63,07;61,080002;4960829;55,296513;-0,362;0,886;0,2789897;0,01
63,970001;62,549999;64,559998;62,16;5874039;56,779327;-0,362;0,88;0,2789897;0,01
63,060001;64,940002;65,459999;63,639999;5940081;56,461578;-0,36;0,8753;0,2789897;0,01
64,940002;64,099998;64,449997;62,82;4945911;55,65839;-0,35;0,8769;0,2789897;0,01
64,68;63,490002;64,940002;63,400002;4643571;57,317726;-0,356;0,8797;0,2789897;-0,35
64,470001;64,550003;65,300003;64,519997;2708977;57,088242;-0,357;0,8809;0,2789897;-0,35
65,339996;64,900002;65,190002;64,260002;3638074;56,902893;-0,357;0,8827;0,2789897;-0,35
65,519997;64,550003;65,660004;64,059998;4822785;57,670773;-0,359;0,877;0,2789897;-0,35
65,559998;65,949997;66,190002;65,18;3635307;57,829643;-0,359;0,8778;0,2789897;-0,35
65,260002;65,949997;66,050003;65,089996;2444378;57,864948;-0,36;0,878;0,2789897;-0,35
65,989998;65,879997;66,029999;65,040001;2590408;57,600166;-0,36;0,8757;0,2789897;-0,35
66,919998;65,629997;66,470001;65,269997;3705806;58,24448;-0,359;0,8757;0,2789897;-0,35
66,300003;66,080002;67,120003;65,959999;3212170;59,065323;-0,36;0,877;0,2789897;-0,35
65,860001;67,019997;67,040001;65,709999;3192918;58,518097;-0,361;0,8737;0,2789897;-0,35
64,760002;66,470001;66,489998;65,529999;2519843;58,129742;-0,362;0,8718;0,2789897;-0,35
64,839996;65,599998;65,879997;64,379997;4170565;57,158855;-0,362;0,8635;0,2789897;-0,35
64,290001;65,150002;65,150002;64;4175125;57,229462;-0,362;0,8682;0,2789897;-0,35
63,639999;65;65,040001;63,98;3971838;56,744019;-0,362;0,8595;0,2789897;-0,35
64,230003;64,18;64,519997;63,310001;4642756;56,170311;-0,361;0,858;0,2789897;-0,35
65,169998;63,77;64,709999;63,25;3163575;56,691063;-0,361;0,8589;0,2789897;-0,35
65,900002;64,139999;65,800003;64,110001;4083693;57,520725;-0,362;0,8576;0,2789897;-0,35
66;65,199997;65,900002;65,120003;3087146;58,165047;-0,361;0,8598;0,2789897;-0,35
66,099998;65,139999;66,029999;65,010002;3221333;58,253307;-0,361;0,8573;0,2789897;-0,35
65,57;65,389999;66,43;65,050003;4158297;58,341572;-0,359;0,8513;0,2789897;-0,35
66,790001;65,949997;66,400002;65,57;3582205;57,873775;-0,348;0,8482;0,2789897;-0,35
66,559998;66,360001;66,989998;65,790001;3276531;58,950584;-0,356;0,8467;0,2789897;0,52
67,220001;66,910004;66,989998;66,040001;3016521;58,747574;-0,354;0,8434;0,2789897;0,52
68,120003;66,300003;67,540001;66,089996;3115321;59,330112;-0,35;0,8418;0,2789897;0,52
68,550003;66,870003;68,120003;66,639999;3262506;60,124474;-0,356;0,8511;0,2789897;0,52
68,889999;68,199997;68,550003;67,93;2564334;60,504005;-0,353;0,8477;0,2789897;0,52
67,269997;68,459999;68,889999;68,339996;2799465;60,804096;-0,355;0,8519;0,2789897;0,52
66,690002;68,169998;68,290001;66,699997;3957968;59,374241;-0,354;0,8514;0,2789897;0,52
65,690002;67,300003;67,43;66,010002;3216825;58,86232;-0,353;0,8511;0,2789897;0,52
66,690002;66,129997;66,510002;65,050003;3731598;57,979694;-0,356;0,848;0,2789897;0,52
67,190002;66,190002;67,150002;65,849998;2820929;58,86232;-0,355;0,8487;0,2789897;0,52
67,239998;67;67,43;66,610001;1815987;59,303635;-0,356;0,8532;0,2789897;0,52
66,199997;67,599998;67,870003;67,230003;2124985;59,347763;-0,358;0,8545;0,2789897;0,52
65,989998;66,889999;66,980003;65,57;3343834;58,429829;-0,358;0,8514;0,2789897;0,52
64,68;65,120003;66,160004;64,949997;3331532;58,24448;-0,358;0,8511;0,2789897;0,52
65,120003;65,489998;65,489998;64,25;3030840;57,088242;-0,358;0,8464;0,2789897;0,52
64,169998;65,25;65,400002;64,739998;2123303;57,476601;-0,358;0,8501;0,2789897;0,52
64,389999;65,07;65,449997;63,970001;2528458;56,6381;-0,358;0,8463;0,2789897;0,52
64,220001;64,559998;64,839996;64,269997;1801447;56,832279;-0,357;0,8471;0,2789897;0,52
63,950001;64,660004;64,980003;64,220001;1569124;56,682236;-0,358;0,8424;0,2789897;0,52
63,23;63,860001;64,5;63,860001;1160759;56,443928;-0,358;0,8349;0,2789897;0,52
63,16;63,369999;63,509998;62,919998;3260166;55,808434;-0,36;0,8316;0,2789897;0,52
63,91;63,75;63,759998;62,959999;1742352;55,746651;-0,36;0,8395;0,2789897;0,52
64,349998;63,830002;64,300003;63,790001;3212976;56,408619;-0,345;0,841;0,2789897;0,52
63,880001;64,480003;64,650002;63,84;2106272;56,796974;-0,357;0,842;0,2789897;-0,16
62,68;63,810001;64,139999;63,720001;1499093;56,382141;-0,356;0,8395;0,2789897;-0,16
62,59;64,089996;64,230003;62,529999;2715400;55,32299;-0,357;0,8391;0,2789897;-0,16
62,52;62,41;62,860001;62,209999;2212165;55,243553;-0,356;0,8375;0,2789897;-0,16
62,990002;62,950001;63,599998;62,130001;3158751;55,18177;-0,357;0,8327;0,2789897;-0,16
64,300003;62,200001;63,470001;62,119999;2872797;55,596607;-0,348;0,8321;0,2789897;-0,16
65,839996;63,580002;64,300003;63,529999;2647173;56,752846;-0,357;0,8345;0,2789897;-0,16
66,400002;64,699997;66,379997;64,559998;3882152;58,112087;-0,358;0,8365;0,2789897;-0,16
66,540001;65,949997;66,639999;65,739998;3216036;58,606361;-0,358;0,8391;0,2789897;-0,16
65,989998;66,160004;66,980003;65,980003;2823918;58,729927;-0,359;0,8422;0,2789897;-0,16
66,209999;66,190002;66,559998;65,580002;9212604;58,24448;-0,36;0,8359;0,2789897;-0,16
66,169998;66,279999;66,510002;65,959999;2539642;58,438656;-0,363;0,8364;0,2789897;-0,16
66,050003;66,410004;66,540001;65,809998;2032434;58,403351;-0,361;0,8349;0,2789897;-0,16
66,720001;66,029999;66,459999;65,389999;2403506;58,29744;-0,36;0,8337;0,2789897;-0,16
67,300003;66,610001;67,480003;66,489998;2850831;58,888798;-0,366;0,8387;0,2789897;-0,16
66,330002;66,5;67,489998;66,480003;2750855;59,400723;-0,359;0,8356;0,2789897;-0,16
66,150002;67,099998;67,410004;66,169998;3021049;58,544575;-0,36;0,8428;0,2789897;-0,16
67,449997;66,089996;66,660004;65,870003;2436479;58,385704;-0,359;0,8498;0,2789897;-0,16
67,669998;66,379997;67,860001;66,349998;3554729;59,533112;-0,361;0,8524;0,2789897;-0,16
68,25;67,709999;68,489998;67,260002;2878645;59,727291;-0,36;0,8485;0,2789897;-0,16
68,449997;67,660004;68,25;67,339996;3748603;60,239216;-0,349;0,846;0,2789897;-0,16
68,510002;68;68,480003;67,849998;2402142;60,415737;-0,356;0,8522;0,2789897;0,1
67,300003;68,5;68,949997;68,5;1715100;60,468704;-0,356;0,8508;0,2789897;0,1
68,529999;68,459999;68,550003;67,089996;4543128;59,400723;-0,359;0,8503;0,2789897;0,1
68,400002;67,080002;68,610001;67,040001;3347256;60,486351;-0,359;0,8536;0,2789897;0,1
67,959999;68,699997;68,769997;68,029999;2521789;60,371613;-0,359;0,8522;0,2789897;0,1
